song_id,gt_valence_mean,gt_arousal_mean,gt_valence_std,gt_arousal_std,mixed_valence_mean,mixed_arousal_mean,mixed_valence_std,mixed_arousal_std,sep_valence_mean,sep_arousal_mean,sep_valence_std,sep_arousal_std
294,0.55,0.7,0.195256241898,0.12747548784,0.6799488636363598,0.7688219696969731,0.1625590537325424,0.13025029263661125,0.690875,0.7551249999999997,0.16304055277159502,0.131279654709912
993,0.7625,0.8625,0.152581945197,0.103832798286,0.5608181818181801,0.6512613636363599,0.17539522239661587,0.15924684839765502,0.5613409090909102,0.6735113636363599,0.18240217253108995,0.1545514899960049
350,0.375,0.2625,0.19364916731,0.130503831361,0.44626136363636976,0.4973863636363699,0.16883458289446102,0.17743428778197898,0.4468977272727298,0.48128409090909,0.17741265612289994,0.17631640025771605
544,0.625,0.45,0.27386127875300004,0.238484800354,0.7059659090909097,0.74886363636364,0.1563056828872661,0.13155469946044596,0.71225,0.7632727272727204,0.15727879538702202,0.12881246988665698
938,0.75,0.725,0.136930639376,0.122474487139,0.7444090909091101,0.820655303030307,0.1644688869024367,0.1174735921748176,0.7275113636363605,0.78651136363636,0.15534831040780694,0.12429547321123192
231,0.55,0.5375,0.114564392374,0.1375,0.6102500000000003,0.6525000000000002,0.16492918765900194,0.150785087209451,0.6282159090909097,0.6947727272727303,0.16625800160720206,0.14561965472223098
401,0.25,0.35,0.209165006634,0.207665596573,0.7031250000000001,0.7675000000000004,0.1561082164369731,0.12858950133743796,0.7249772727272699,0.8014772727272802,0.15211598336962698,0.11696255362524198
749,0.4875,0.525,0.264870251255,0.294745653064,0.48162500000001,0.4195454545454499,0.16663731609765986,0.16158637079634106,0.45382954545455,0.37029545454545,0.16968396811443,0.150335286113077
548,0.55,0.45,0.238484800354,0.160078105936,0.6768977272727301,0.7051818181818199,0.15152144740595594,0.13755021676520002,0.6888825757575767,0.7044053030303068,0.15822156668364767,0.13044830177731934
249,0.45,0.5375,0.231840462387,0.158607219256,0.5108409090909098,0.4756704545454603,0.17300696082719302,0.16565951001008294,0.5274772727272898,0.4717613636363597,0.17195531437792003,0.16322646094080398
793,0.6375,0.7125,0.152581945197,0.1375,0.7035909090909102,0.7281136363636398,0.14583279233569094,0.1252190442356769,0.6847613636363599,0.7409886363636398,0.15554929177778,0.13043969279271794
957,0.3375,0.525,0.17721808598400002,0.175,0.6078749999999998,0.5779772727272701,0.15935563717709594,0.16515592470912502,0.6241250000000002,0.62425,0.15660251395228295,0.158662198904716
310,0.675,0.4,0.203100960116,0.134629120178,0.67975,0.7018446969696933,0.16112847428358965,0.1392799350211826,0.6791534090909097,0.7005227272727302,0.15734391540806994,0.140137775562237
629,0.5625,0.7125,0.225346954716,0.148429276088,0.4836363636363601,0.47796590909091,0.17810648705583096,0.1699214217181629,0.4433295454545497,0.4462954545454499,0.17174440913534395,0.17536723013182212
950,0.6875,0.7,0.128086884574,0.12747548784,0.580875,0.616625,0.16209288406798295,0.15499417101910398,0.61910227272727,0.6507727272727302,0.16875082785890905,0.15240329076528894
415,0.5227272727269999,0.477272727273,0.190827904815,0.13917555356699998,0.6905795454545498,0.7775909090909104,0.16823040360865002,0.13072407352573792,0.70057954545455,0.7814772727272701,0.161996801172393,0.12089486084863205
535,0.7875,0.7625,0.0800390529679,0.0673145600892,0.50159090909092,0.45956818181818,0.18073221770114092,0.16442006675537993,0.4839659090909197,0.4361590909090898,0.18760633141831398,0.16716756896964002
132,0.7125,0.85,0.158607219256,0.122474487139,0.5902499999999999,0.5998749999999999,0.15565121924394004,0.15359365855431698,0.56960227272728,0.5360681818181902,0.16221451363949893,0.15442473406265594
858,0.6125,0.625,0.22672946434,0.230488611432,0.6310833333333334,0.6416249999999999,0.15546000829305695,0.14623917652570229,0.6447083333333333,0.6645530303030265,0.164211293501496,0.14385608194811028
743,0.725,0.85,0.134629120178,0.075,0.6905625,0.7580833333333333,0.15936117163155974,0.13309867606273362,0.7346590909090999,0.7856818181818198,0.15560088019776402,0.120759786965557
784,0.35,0.45,0.183711730709,0.210653744329,0.707875,0.78990625,0.15953972906854352,0.12598913520139202,0.7045284090909101,0.7872386363636399,0.15246512538101598,0.12892812503367004
828,0.6,0.65,0.134629120178,0.15612494995999998,0.7050000000000002,0.7573446969696931,0.15225429340548674,0.1300346703622067,0.7268863636363598,0.7981250000000002,0.1549770082116599,0.12704771111445795
73,0.6875,0.5375,0.1875,0.201943680268,0.7258977272727197,0.7969886363636401,0.162458656813079,0.1189860906079839,0.7066363636363598,0.79286363636364,0.15532937183224801,0.11981620536778198
835,0.6125,0.6625,0.117924764151,0.1125,0.4735681818181998,0.48556818181818,0.16451152291951188,0.16487038993843098,0.4678522727272698,0.4616136363636499,0.17066961987761695,0.16803697699217396
852,0.45,0.4875,0.291547594742,0.205015243336,0.6125000000000002,0.654125,0.16754692051581188,0.15192810778816102,0.61389772727273,0.6541818181818201,0.165622509711671,0.14570371206796096
353,0.5875,0.525,0.194052183703,0.165831239518,0.5204204545454602,0.5380000000000198,0.1695019014091161,0.16445838543455593,0.4872386363636398,0.5150454545454601,0.17650739337874302,0.17637979341044507
72,0.6875,0.75,0.100778221854,0.0968245836552,0.6064261363636401,0.6443977272727301,0.16320677904475495,0.15029336132020807,0.62463636363636,0.64017045454546,0.15604873522907892,0.15205011644103802
869,0.5125,0.45,0.180710403685,0.12747548784,0.5267159090909097,0.44186363636363996,0.16277915016852,0.16439703541637002,0.5197272727272699,0.46553409090909004,0.17176860912655192,0.16418834279452002
771,0.5625,0.425,0.160565407233,0.217944947177,0.5803863636363702,0.5724545454545502,0.17324455534776695,0.1582359681239939,0.5832499999999997,0.5335,0.16149892583412803,0.15912442340682795
651,0.775,0.825,0.165831239518,0.139194109071,0.7295625000000001,0.8018863636363603,0.15174673768830202,0.1151151833429605,0.7017613636363598,0.7834886363636397,0.161782383391511,0.12014793426203994
12,0.575,0.6875,0.12747548784,0.115244305716,0.5246837121212165,0.5361098484848567,0.17000846076581536,0.16842659626434464,0.5271034090909098,0.57598636363636,0.167643703111258,0.16687731360428898
537,0.7125,0.7625,0.125623445264,0.152581945197,0.4161249999999999,0.3165,0.16912537129804098,0.157188910488412,0.4140340909090899,0.3527045454545501,0.17209134790032796,0.16786288928766205
602,0.5375,0.6125,0.201943680268,0.152581945197,0.5932727272727298,0.59864772727273,0.165331884105314,0.15273843528650702,0.5804431818181801,0.5481022727272802,0.16555091470125094,0.16285056158177594
683,0.7375,0.2375,0.219729947891,0.103832798286,0.4293749999999998,0.362,0.17671504268615795,0.16438563386615893,0.42258522727273,0.37472727272729023,0.17334430804760792,0.16211772865287802
49,0.7125,0.7875,0.148429276088,0.0800390529679,0.4803977272727298,0.4252954545454599,0.17405029908631192,0.16837472772984793,0.5060624999999999,0.4245795454545501,0.17972754022559806,0.16221962395040998
927,0.65,0.5625,0.075,0.100778221854,0.6501250000000001,0.6599999999999998,0.15523388256832693,0.14406404568053596,0.6511022727272697,0.67076136363637,0.161859813286755,0.14388719157498098
941,0.3,0.125,0.187082869339,0.136930639376,0.5648068181818199,0.5115681818181799,0.16485573833787495,0.164883743439058,0.6377835227272699,0.6225477272727301,0.16371364498046698,0.1511563572349655
907,0.5625,0.5,0.1875,0.185404962177,0.4900227272727299,0.4950113636363601,0.17791142479956,0.16634686098126694,0.5124962121212167,0.5134545454545502,0.1620941414916729,0.1663457730523557
492,0.7875,0.9,0.158607219256,0.108972473589,0.529625,0.5336249999999998,0.15913439328875995,0.16964557318900095,0.4922750000000101,0.5610409090909201,0.16662422935557292,0.16367625668883304
688,0.4625,0.4625,0.148429276088,0.1375,0.74202272727273,0.8298977272727397,0.154146535158334,0.112364791468688,0.7438636363636298,0.8243068181818302,0.14986288139273796,0.11370304751799598
948,0.4,0.4875,0.175,0.2125,0.7495113636363603,0.8203636363636397,0.15101880963552594,0.11758276110514695,0.7520681818182002,0.8262424242424133,0.15439422499497032,0.11686255169990133
650,0.5375,0.6375,0.0800390529679,0.141972708645,0.6788124999999999,0.6780416666666668,0.15663446514780432,0.1367072254056603,0.6720909090909098,0.6691136363636399,0.15126857239513694,0.14212920449557595
612,0.375,0.4625,0.19364916731,0.0976281209488,0.5644772727272802,0.51587499999999,0.17171189509706594,0.16464635907813094,0.5854545454545498,0.5777045454545502,0.17575113089658692,0.15949133304406102
221,0.7,0.8125,0.187082869339,0.0838525491562,0.4889431818181899,0.4930454545454599,0.17094959241642496,0.1702277452902549,0.41773295454546006,0.4451818181818202,0.16686392202225098,0.17776443512793094
864,0.409090909091,0.488636363636,0.200077464337,0.216207927164,0.6639999999999999,0.6809999999999999,0.1558671531265419,0.13846807677346895,0.6590568181818197,0.6923181818181798,0.16131095379044996,0.1443556322725729
783,0.45,0.475,0.15,0.183711730709,0.6175,0.6725568181818199,0.16882633487955698,0.15261858523664892,0.63914772727273,0.7023068181818202,0.166976338599484,0.14072793480311696
230,0.7375,0.3625,0.0875,0.171846588561,0.6591022727272801,0.6501818181818202,0.15949445885466196,0.15311409134631698,0.6572159090909099,0.64098863636364,0.15300448178136894,0.14500145271592105
297,0.7,0.675,0.0612372435696,0.0829156197589,0.6928750000000002,0.717375,0.150716753058666,0.12922209360156794,0.671299242424243,0.7002727272727297,0.15569306370340236,0.13543155286551462
106,0.675,0.7,0.139194109071,0.160078105936,0.4380255681818398,0.5329431818182,0.17758707637064158,0.17913547630345744,0.4703986742424333,0.5432784090909201,0.16539619995976548,0.16395113934998093
909,0.6625,0.825,0.185825859341,0.114564392374,0.7496946969697035,0.8208840909091005,0.15436372034423396,0.1151685690381566,0.7192500000000002,0.8159375000000003,0.15687105129961904,0.11927973821653193
138,0.5875,0.6625,0.2375,0.274146402493,0.6740454545454597,0.68314204545455,0.15401337051330494,0.141408090531159,0.6693409090909103,0.6797386363636396,0.15554621745906996,0.14023667841027093
747,0.775,0.8,0.15612494995999998,0.12747548784,0.4500852272727301,0.4686136363636501,0.17295119948023496,0.17039831699693697,0.4742499999999998,0.4497840909090898,0.17080186277698195,0.16747296680545198
487,0.775,0.8,0.175,0.114564392374,0.7227534090909101,0.8188295454545499,0.15744183640281406,0.11793641235953492,0.7072954545454603,0.8072045454545501,0.16134880170644095,0.12755587769589302
808,0.25,0.325,0.158113883008,0.169558249578,0.5804772727272701,0.5211363636363697,0.16536571102110895,0.175892930174114,0.6396499999999999,0.6284,0.14631377927013806,0.15493199658672802
693,0.4,0.6,0.242383992871,0.2,0.7585454545454599,0.8285454545454605,0.134598482257994,0.1089208256098859,0.7368579545454601,0.8174545454545499,0.15490570084349195,0.11368433375119152
426,0.7125,0.825,0.1125,0.114564392374,0.5099318181818198,0.4809545454545501,0.16557967604764598,0.16884618129911896,0.56785227272726,0.5408863636363799,0.1645395806082829,0.160541348724477
789,0.125,0.35,0.125,0.261007662723,0.50435227272727,0.5124318181818299,0.17509203345964094,0.165408327826381,0.46526136363636,0.4610000000000102,0.1683871441701499,0.1737796672701429
615,0.675,0.7375,0.114564392374,0.103832798286,0.7569318181818201,0.8485795454545496,0.15319087562664602,0.10516316986896096,0.7217499999999997,0.8126363636363597,0.16721116039046607,0.11897314708973095
224,0.5,0.5875,0.125,0.1125,0.73526136363636,0.8014375000000001,0.15988424294596293,0.12279898135141805,0.7239659090909101,0.7869545454545498,0.16099129044477895,0.12027695890603103
823,0.6625,0.675,0.158607219256,0.114564392374,0.5013409090909198,0.47925000000001,0.17448327416617393,0.1685333458913699,0.5145823863636396,0.5423068181818198,0.16880160379813802,0.17327509030869107
761,0.7875,0.775,0.1125,0.0935414346693,0.7198749999999999,0.7683863636363604,0.15108868603538098,0.12835320404377396,0.7214545454545501,0.7543522727272705,0.15229066066345406,0.12983018846856798
541,0.35,0.275,0.192028643697,0.134629120178,0.7658409090909098,0.8405284090909102,0.15969322592206495,0.11331473864015293,0.7212159090909099,0.8069393939393966,0.15660494429321736,0.11128483841058537
213,0.3625,0.5625,0.18915932438,0.178972763291,0.6995454545454599,0.7572784090909098,0.16279551512071902,0.13011297055872498,0.7011458333333336,0.7568749999999999,0.1659144347234084,0.12966458719855367
717,0.6875,0.5375,0.115244305716,0.256478556609,0.6851590909091,0.7451818181818198,0.15830471137436194,0.13834649947976502,0.6972499999999999,0.7822821969696934,0.16492243926737565,0.12370727950579465
