song_id,gt_valence_mean,gt_arousal_mean,gt_valence_std,gt_arousal_std,mixed_valence_mean,mixed_arousal_mean,mixed_valence_std,mixed_arousal_std,sep_valence_mean,sep_arousal_mean,sep_valence_std,sep_arousal_std
647.0,0.6125,0.5625,0.18915932,0.13975425,0.5585373,0.5576634,0.17905886,0.14536121,0.5919953,0.56975186,0.17431608,0.13108194
919.0,0.7375,0.6,0.103832796,0.075,0.5851837,0.60652274,0.18124479,0.15692964,0.5464159,0.58843213,0.17674899,0.18345334
55.0,0.4,0.625,0.2727178,0.23048861,0.51346123,0.4836842,0.18479186,0.15861633,0.5058412,0.41253904,0.20603898,0.17881756
627.0,0.675,0.6125,0.15,0.1419727,0.6301018,0.70464736,0.16945513,0.12452387,0.62821114,0.73456234,0.17748797,0.1593404
499.0,0.825,0.8625,0.1,0.06731456,0.60998994,0.648571,0.17303357,0.13883545,0.61161315,0.6841928,0.17498128,0.15216368
726.0,0.7125,0.7375,0.12562345,0.103832796,0.68702525,0.7515751,0.16937695,0.13656129,0.66449124,0.7368395,0.17419271,0.15589061
145.0,0.75,0.7625,0.1677051,0.0875,0.6854039,0.76124305,0.16336231,0.12781581,0.6165879,0.6997746,0.1469784,0.14966543
813.0,0.675,0.675,0.21794495,0.25739077,0.57793045,0.60658044,0.15967594,0.1285945,0.5924665,0.5800901,0.19590117,0.14725181
260.0,0.3,0.4625,0.11456439,0.25647855,0.50769585,0.47506973,0.1807343,0.16828468,0.57688004,0.5842337,0.18506719,0.17018563
383.0,0.4125,0.5,0.12562345,0.147902,0.50690746,0.48489314,0.17768899,0.14939933,0.5246672,0.5285283,0.15435435,0.12429286
572.0,0.525,0.7375,0.15612495,0.13050383,0.6228063,0.6946348,0.16969906,0.12387363,0.6271421,0.7333028,0.1700198,0.14595225
314.0,0.65,0.5625,0.1457738,0.1605654,0.563687,0.5808488,0.17641343,0.14320023,0.572528,0.5940856,0.1772714,0.14686868
941.0,0.3,0.125,0.18708287,0.13693064,0.42921013,0.38190898,0.1627695,0.14602958,0.4742859,0.31158495,0.2131826,0.18030694
598.0,0.8125,0.85,0.13975425,0.108972475,0.66258013,0.7628755,0.16953881,0.10875256,0.6349466,0.6998177,0.18080077,0.15614793
861.0,0.7625,0.7625,0.15258195,0.1419727,0.67590034,0.7495377,0.16643573,0.13340499,0.6400144,0.71868986,0.16545238,0.14760017
585.0,0.4625,0.525,0.2375,0.15612495,0.52575016,0.5008066,0.17655101,0.16138083,0.50415975,0.4155093,0.19658464,0.177533
514.0,0.75,0.85,0.125,0.16583124,0.63955486,0.68001044,0.17631851,0.14489967,0.6482973,0.7106284,0.1816539,0.14967382
933.0,0.7375,0.8125,0.0875,0.11524431,0.6831083,0.75240016,0.16370226,0.13294803,0.6399727,0.7180426,0.16204421,0.15348049
282.0,0.525,0.5375,0.175,0.20194368,0.6093606,0.63487697,0.17428255,0.13651994,0.56808233,0.61502826,0.14419244,0.12649843
73.0,0.6875,0.5375,0.1875,0.20194368,0.6403071,0.6842664,0.17336127,0.1398774,0.5832516,0.49904326,0.21854383,0.13696313
631.0,0.5625,0.55,0.2636878,0.13919412,0.598184,0.63778716,0.17045757,0.13669573,0.5729333,0.5912826,0.17301722,0.13910276
719.0,0.5625,0.525,0.12808688,0.108972475,0.5957044,0.61362785,0.1840208,0.15148245,0.64101005,0.6762807,0.18592277,0.14671057
913.0,0.275,0.35,0.22220486,0.20766559,0.5147941,0.48973605,0.18526898,0.15287408,0.5088389,0.3485637,0.21126215,0.1690819
808.0,0.25,0.325,0.15811388,0.16955826,0.46048403,0.40404692,0.1828052,0.1639739,0.5706927,0.60037756,0.18385568,0.14799124
739.0,0.6875,0.6875,0.17897277,0.11524431,0.62536496,0.6860181,0.17647754,0.13849229,0.64141184,0.6739054,0.17502762,0.14172943
319.0,0.5,0.7375,0.147902,0.13050383,0.62245077,0.70137095,0.17213292,0.12144146,0.57662916,0.6388673,0.16553795,0.13069938
512.0,0.425,0.3125,0.25739077,0.12808688,0.47733977,0.42237744,0.172798,0.14618857,0.45931253,0.33379444,0.18078358,0.15122989
431.0,0.6375,0.525,0.103832796,0.22220486,0.4867779,0.44764906,0.17189616,0.15531628,0.47753415,0.3601513,0.1987664,0.1585037
765.0,0.7625,0.8,0.1807104,0.12747549,0.6039409,0.6405372,0.18614003,0.15277153,0.6476183,0.74522316,0.16959485,0.14321062
675.0,0.3,0.3125,0.17853571,0.22534695,0.5104644,0.48199567,0.18550813,0.16351423,0.5978562,0.61638224,0.17702052,0.13589363
740.0,0.75,0.79545456,0.18463723,0.110174544,0.68234915,0.75682217,0.16491951,0.1301683,0.61478907,0.6504004,0.17672716,0.14021425
573.0,0.7625,0.7625,0.13050383,0.15258195,0.680202,0.7556221,0.16722724,0.1289948,0.6438771,0.72323716,0.16618109,0.14387912
142.0,0.625,0.6,0.13693064,0.122474484,0.5596968,0.5668875,0.17613684,0.14561364,0.60098964,0.69504005,0.16836345,0.13375142
