song_id,gt_valence_mean,gt_arousal_mean,gt_valence_std,gt_arousal_std,mixed_valence_mean,mixed_arousal_mean,mixed_valence_std,mixed_arousal_std,sep_valence_mean,sep_arousal_mean,sep_valence_std,sep_arousal_std
478.0,0.675,0.65,0.12747549,0.175,0.6937801,0.73903483,0.14603823,0.108282745,0.74621445,0.87648547,0.15946336,0.12426984
539.0,0.65,0.6125,0.13462912,0.19724667,0.61907744,0.62677276,0.15706097,0.13930492,0.6387185,0.68069935,0.16301046,0.14351211
299.0,0.65,0.25,0.23584953,0.125,0.6535,0.6781961,0.15206386,0.1255683,0.63775605,0.6632281,0.16128689,0.1364773
579.0,0.225,0.2625,0.108972475,0.24653853,0.5676147,0.54752856,0.16502938,0.15118103,0.61058056,0.6465882,0.16272594,0.14341521
403.0,0.8125,0.7625,0.12808688,0.1419727,0.7313166,0.78531295,0.14498547,0.09195675,0.6943251,0.79249406,0.1535897,0.12680526
338.0,0.7125,0.825,0.14842927,0.11456439,0.7242184,0.7729888,0.14787808,0.091399536,0.6936897,0.7912411,0.15088052,0.1255303
376.0,0.6625,0.6,0.12562345,0.093541436,0.5924103,0.5886774,0.16086988,0.14661472,0.54422003,0.5548356,0.18037488,0.16178256
402.0,0.6875,0.85,0.1605654,0.075,0.7138363,0.7544387,0.14835954,0.10506661,0.6519712,0.7086594,0.16399008,0.1432179
530.0,0.3409091,0.29545453,0.23288524,0.17083292,0.50163186,0.44652358,0.16764921,0.15667406,0.58218145,0.60928524,0.16994211,0.14963037
646.0,0.7875,0.8625,0.080039054,0.06731456,0.702526,0.74831134,0.14585419,0.09985398,0.7213372,0.84465647,0.15737024,0.1182219
351.0,0.55,0.275,0.18708287,0.175,0.5485298,0.529282,0.17045219,0.15363291,0.62686104,0.671638,0.17102285,0.14145818
938.0,0.75,0.725,0.13693064,0.122474484,0.7234881,0.773215,0.14888373,0.097931325,0.66513664,0.7322132,0.17355497,0.14807357
929.0,0.3375,0.6,0.20953818,0.18371174,0.5589299,0.53387773,0.16656803,0.15563767,0.6351536,0.6932999,0.1673974,0.1301516
741.0,0.425,0.475,0.19525625,0.24874686,0.58235514,0.5545832,0.16585086,0.14688613,0.5200535,0.5097428,0.16892341,0.16464052
89.0,0.75,0.6875,0.13693064,0.12808688,0.6339113,0.66604716,0.15016672,0.1287589,0.63998294,0.71468234,0.17286068,0.13437437
871.0,0.65,0.75,0.16583124,0.125,0.7286681,0.7786284,0.14622813,0.09645435,0.7090198,0.81827015,0.1654296,0.13068098
99.0,0.6875,0.6875,0.13975425,0.0625,0.65713626,0.67761767,0.15180886,0.11766173,0.64382976,0.73167896,0.16329582,0.14086218
558.0,0.5125,0.55,0.06731456,0.13919412,0.6339686,0.6366379,0.16292207,0.1374007,0.6690517,0.71122324,0.17854661,0.13539821
185.0,0.475,0.6625,0.26692694,0.2375,0.6938166,0.74371576,0.14684427,0.11503449,0.63237494,0.7019107,0.16557252,0.13734013
999.0,0.775,0.875,0.122474484,0.09682459,0.75173336,0.8276128,0.1384058,0.08350935,0.7208296,0.8422741,0.14838229,0.118853025
448.0,0.7375,0.775,0.103832796,0.093541436,0.727214,0.78269875,0.14528847,0.090616375,0.71560776,0.79424244,0.16445263,0.119185604
862.0,0.85,0.8875,0.108972475,0.103832796,0.73562646,0.793127,0.14682981,0.09169853,0.71306884,0.81654155,0.15419449,0.13113835
