song_id,gt_valence_mean,gt_arousal_mean,gt_valence_std,gt_arousal_std,mixed_valence_mean,mixed_arousal_mean,mixed_valence_std,mixed_arousal_std,sep_valence_mean,sep_arousal_mean,sep_valence_std,sep_arousal_std
5,0.2,0.15,0.203100960116,0.175,0.723,0.8151249999999999,0.15856123492972898,0.114443468065163,0.7104545454545498,0.7937159090909099,0.15488580835234006,0.11840769689919198
807,0.3625,0.3375,0.141972708645,0.168170300588,0.42390909090908985,0.37747727272727005,0.18034263132908296,0.18119390623598586,0.4171477272727301,0.36743181818182,0.17817673167297302,0.1735824351548999
761,0.7875,0.775,0.1125,0.0935414346693,0.5976136363636398,0.6429431818181901,0.16068580792167095,0.15092546978778995,0.51236363636364,0.5558636363636399,0.17231436265497393,0.15996157948971906
135,0.4,0.7375,0.266926956301,0.2125,0.6972499999999998,0.7477500000000004,0.16135370452947906,0.13197144949685502,0.7027045454545502,0.7701136363636397,0.15501158692252906,0.12056395475711895
535,0.7875,0.7625,0.0800390529679,0.0673145600892,0.4621874999999997,0.5106249999999999,0.16801012844632798,0.171807146321176,0.4863901515151533,0.4967992424242433,0.16466003967648166,0.16377150910750032
119,0.6625,0.4875,0.1125,0.117924764151,0.7177689393939468,0.7724659090909101,0.15096375893771502,0.12247517657890865,0.6995568181818203,0.7502613636363599,0.15125377154049205,0.13680934241938394
140,0.65,0.5625,0.122474487139,0.160565407233,0.7137840909090898,0.7615,0.14802734682908705,0.133499388727581,0.7112727272727298,0.7448636363636401,0.160865842338809,0.129536666045562
711,0.675,0.525,0.12747548784,0.134629120178,0.4955000000000001,0.374875,0.17136084139062496,0.153793088994136,0.46725568181818,0.39721590909091,0.1750788329181069,0.16243410747358505
441,0.6875,0.675,0.100778221854,0.12747548784,0.45871875,0.5161250000000002,0.1737780944505495,0.18190495380835853,0.4552405303030266,0.5059393939393866,0.17714707144330336,0.1734649402300257
600,0.65,0.4125,0.22912878474800005,0.17721808598400002,0.7411590909090999,0.8449318181818204,0.15725564869317402,0.1180763675054029,0.74982954545455,0.8304886363636298,0.1535167614015,0.11320390410128492
46,0.575,0.8375,0.225,0.125623445264,0.5966022727272701,0.6329886363636297,0.16461986010114796,0.15125510070296388,0.7025340909090899,0.768875,0.16954989846349203,0.1290121546285119
106,0.675,0.7,0.139194109071,0.160078105936,0.6466250000000001,0.62475,0.15890608041170792,0.14869589185539098,0.60095454545455,0.6477272727272799,0.153546383968936,0.14778482508106303
820,0.6,0.6625,0.0935414346693,0.168170300588,0.6747159090909101,0.75860227272727,0.16747831541080302,0.1330104808788999,0.6785113636363599,0.74201136363636,0.158928829294067,0.13316764273750495
298,0.7375,0.725,0.180710403685,0.145773797371,0.6997045454545501,0.7369659090909101,0.16125765611111398,0.127426260393874,0.7172499999999999,0.7663749999999999,0.15052273389897194,0.11542663289229692
76,0.65,0.6375,0.15612494995999998,0.152581945197,0.4948181818181899,0.4504886363636401,0.16353061671772995,0.16167063312806004,0.46034090909091,0.41495454545455,0.17324541120544906,0.17161023062819702
676,0.475,0.55,0.134629120178,0.114564392374,0.7000795454545498,0.7614204545454497,0.157621747776797,0.12452610592257188,0.7431931818181899,0.7958295454545502,0.15176702556326702,0.1244964612468549
938,0.75,0.725,0.136930639376,0.122474487139,0.5047159090909099,0.4058295454545501,0.17315071399225399,0.16320123337173198,0.586375,0.5683749999999997,0.1653516817751209,0.15514132655650695
437,0.375,0.1875,0.14790199457699998,0.0625,0.7025340909090901,0.7748750000000001,0.15651394931364299,0.12814653434842696,0.5962083333333332,0.6507500000000003,0.16837318360224798,0.15132800668842028
114,0.7375,0.7375,0.152581945197,0.197246672976,0.6936136363636399,0.6905113636363599,0.15051427433152495,0.13317804925608698,0.6648068181818201,0.6889431818181799,0.15813331700313704,0.13752400530366093
471,0.7875,0.875,0.243990266199,0.136930639376,0.4749640151515131,0.4629242424242431,0.16561967862513868,0.17239332512194422,0.4679375,0.4938295454545398,0.17112249577836894,0.17085011865009608
