song_id,gt_valence_mean,gt_arousal_mean,gt_valence_std,gt_arousal_std,mixed_valence_mean,mixed_arousal_mean,mixed_valence_std,mixed_arousal_std,sep_valence_mean,sep_arousal_mean,sep_valence_std,sep_arousal_std
329.0,0.7875,0.9375,0.1125,0.10077822,0.7606955,0.85826063,0.16518384,0.12666062,0.6070922,0.6429535,0.17317684,0.14815713
574.0,0.775,0.7875,0.13462912,0.097628124,0.70854336,0.80753917,0.16793737,0.13452,0.5917213,0.6270968,0.18224908,0.1577649
197.0,0.4375,0.3375,0.21102428,0.24399027,0.60284895,0.616135,0.19268619,0.16567095,0.58147675,0.6028628,0.19053873,0.15879805
342.0,0.6875,0.75,0.20348525,0.125,0.67389166,0.7283874,0.15153867,0.1194128,0.5920828,0.59660375,0.18881576,0.14955488
638.0,0.775,0.775,0.093541436,0.122474484,0.7534912,0.795623,0.18817367,0.10368962,0.72914183,0.7958472,0.17101522,0.14984912
746.0,0.7875,0.6625,0.080039054,0.18582585,0.5770554,0.58107126,0.19184037,0.18398713,0.6031354,0.634673,0.18050674,0.15580492
978.0,0.725,0.6875,0.18371174,0.20348525,0.69679123,0.7745427,0.15795834,0.12098404,0.64346385,0.672371,0.17792173,0.14592461
950.0,0.6875,0.7,0.12808688,0.12747549,0.68869954,0.772382,0.17936936,0.1548203,0.62612516,0.6670164,0.17251351,0.15364738
770.0,0.6125,0.5625,0.18915932,0.13975425,0.5550522,0.52521074,0.19421811,0.16974936,0.5987085,0.62887144,0.18407054,0.15360351
966.0,0.45,0.575,0.17853571,0.15,0.58758146,0.6175313,0.18552676,0.1646967,0.5899199,0.60609514,0.18568298,0.15482844
409.0,0.6625,0.9125,0.18582585,0.080039054,0.7016189,0.7931762,0.17616688,0.1308871,0.67244965,0.71070814,0.17238069,0.1487756
441.0,0.6875,0.675,0.10077822,0.12747549,0.7414747,0.83135444,0.14187934,0.10669308,0.70298266,0.76281923,0.16378553,0.14438911
297.0,0.7,0.675,0.061237242,0.08291562,0.6607764,0.6803259,0.17103195,0.14081,0.61733395,0.6483467,0.16792764,0.14844395
47.0,0.4625,0.4,0.1681703,0.15612495,0.67421526,0.7000723,0.16986485,0.13624547,0.5659729,0.57848126,0.19461387,0.16208719
23.0,0.675,0.625,0.13919412,0.125,0.6618089,0.72333336,0.16634446,0.13685133,0.6079401,0.64123946,0.1822208,0.1547134
372.0,0.175,0.825,0.19525625,0.18708287,0.54113626,0.5123358,0.19429591,0.17054003,0.54836386,0.55765975,0.19293922,0.15876389
844.0,0.75,0.7875,0.125,0.1125,0.7270561,0.80447054,0.15715542,0.11759042,0.66491926,0.7109793,0.1670896,0.14595787
188.0,0.4,0.3125,0.16583124,0.21830311,0.6645377,0.70231396,0.16250001,0.13019903,0.5677847,0.57796973,0.19956212,0.16059582
280.0,0.525,0.325,0.2,0.15,0.5294235,0.4991148,0.19244523,0.17292249,0.63185084,0.67349315,0.17718135,0.15323234
935.0,0.38636363,0.5113636,0.1244824,0.17233808,0.6324185,0.666378,0.18344527,0.1527712,0.5921663,0.6200031,0.18691756,0.15725653
423.0,0.65,0.8875,0.22912878,0.1419727,0.7073737,0.79613906,0.17009993,0.124012105,0.65953606,0.7080624,0.18308097,0.15255673
333.0,0.775,0.7875,0.16583124,0.1375,0.73525405,0.8178538,0.1557785,0.11472986,0.69709814,0.7525122,0.16585025,0.14400068
69.0,0.775,0.7125,0.108972475,0.1125,0.7062207,0.7591658,0.17732836,0.12970456,0.63197273,0.65728736,0.18068641,0.14966811
562.0,0.6875,0.7375,0.1875,0.13050383,0.72134084,0.7750568,0.14827144,0.11869302,0.6791986,0.7277406,0.16513886,0.13825348
300.0,0.7625,0.55,0.17184658,0.21794495,0.6762239,0.7176468,0.16429675,0.12598759,0.68164176,0.7300777,0.16502911,0.14613004
668.0,0.65,0.725,0.15612495,0.093541436,0.66276145,0.6976516,0.15991426,0.12659897,0.6219022,0.66089493,0.17629094,0.15496694
