song_id,gt_valence_mean,gt_arousal_mean,gt_valence_std,gt_arousal_std,mixed_valence_mean,mixed_arousal_mean,mixed_valence_std,mixed_arousal_std,sep_valence_mean,sep_arousal_mean,sep_valence_std,sep_arousal_std
383.0,0.4125,0.5,0.12562345,0.147902,0.5278021,0.48075822,0.14795135,0.16527347,0.60504043,0.6328989,0.13761812,0.12214652
200.0,0.5625,0.7,0.21830311,0.15,0.54988223,0.5137584,0.14753109,0.16898353,0.67855066,0.716548,0.14240947,0.14029631
597.0,0.7,0.8,0.20310096,0.061237242,0.7568372,0.8118682,0.12586215,0.12520732,0.75049347,0.7915455,0.14295146,0.1234466
209.0,0.775,0.6875,0.13462912,0.12808688,0.7558502,0.7954779,0.12179454,0.120641686,0.6939529,0.7263606,0.14806104,0.14006497
909.0,0.6625,0.825,0.18582585,0.11456439,0.7993647,0.8249885,0.13408332,0.12900092,0.7633826,0.8242891,0.1601792,0.14062254
688.0,0.4625,0.4625,0.14842927,0.1375,0.63859755,0.63021666,0.14361699,0.15866059,0.67553526,0.6972744,0.14555293,0.14937997
141.0,0.65,0.5375,0.122474484,0.23082732,0.7090657,0.7377397,0.13364707,0.13856606,0.6975549,0.72392577,0.14489189,0.13241874
544.0,0.625,0.45,0.2738613,0.2384848,0.6315134,0.6232383,0.14349613,0.14396259,0.7325618,0.77321905,0.15105107,0.1384773
816.0,0.425,0.3,0.24494897,0.17853571,0.41283143,0.36407283,0.16376777,0.1376213,0.5143716,0.5247504,0.13401376,0.12042588
445.0,0.4625,0.5875,0.25647855,0.20194368,0.7507389,0.7474369,0.13654481,0.12612599,0.76233697,0.8268334,0.1587894,0.14003108
550.0,0.375,0.4375,0.18540496,0.13975425,0.56318444,0.5482041,0.14837296,0.17039135,0.63024056,0.6719158,0.1338822,0.1364409
514.0,0.75,0.85,0.125,0.16583124,0.7428525,0.76326853,0.12917736,0.13033815,0.74001944,0.78128994,0.15298909,0.14775924
103.0,0.775,0.5875,0.093541436,0.1375,0.70431507,0.7319229,0.12999696,0.13133223,0.714296,0.76029354,0.14732826,0.13183226
648.0,0.7,0.6875,0.1,0.11524431,0.77046233,0.78813535,0.13099827,0.13314037,0.6627498,0.70008284,0.13872671,0.13234532
446.0,0.4875,0.425,0.2125,0.17853571,0.57120544,0.5596665,0.15497175,0.16013041,0.6292869,0.65470815,0.1539846,0.12748387
905.0,0.575,0.475,0.21794495,0.22912878,0.71174777,0.7266303,0.13435659,0.1406258,0.68641514,0.7377717,0.14751267,0.12839518
573.0,0.7625,0.7625,0.13050383,0.15258195,0.7917923,0.8167415,0.12991299,0.1280993,0.7890413,0.84493005,0.16201055,0.13612734
424.0,0.65,0.55,0.26100767,0.16007811,0.64097667,0.65177304,0.14455836,0.16137451,0.6296425,0.6685475,0.13870004,0.12883289
32.0,0.3875,0.575,0.15258195,0.12747549,0.7015322,0.73577374,0.12603675,0.13067566,0.67025614,0.69756734,0.12639144,0.13212489
412.0,0.4375,0.5,0.1605654,0.21650635,0.63071257,0.6243459,0.13927293,0.15204002,0.60998183,0.6386898,0.13691738,0.13959758
862.0,0.85,0.8875,0.108972475,0.103832796,0.7896574,0.8010421,0.13287035,0.120664336,0.7491045,0.8092995,0.16763762,0.14077233
643.0,0.5875,0.55,0.1681703,0.12747549,0.5162835,0.47115818,0.15072247,0.16562705,0.5805424,0.59539396,0.13791311,0.13319397
137.0,0.7,0.7625,0.21065374,0.23351927,0.75374013,0.7684721,0.13129511,0.1328848,0.7070747,0.7563461,0.14775091,0.1358237
985.0,0.7,0.75,0.16007811,0.147902,0.76515347,0.7788391,0.13752592,0.13095267,0.73596513,0.783673,0.15799704,0.15402511
67.0,0.5875,0.8,0.15860721,0.17853571,0.6853581,0.71295804,0.13514617,0.1456488,0.66739714,0.7073356,0.14064991,0.1305118
563.0,0.6875,0.7375,0.17001837,0.1807104,0.7233855,0.75803405,0.12996101,0.12463174,0.7557652,0.779172,0.15290481,0.1483952
625.0,0.65,0.75,0.093541436,0.07905694,0.7630342,0.8128958,0.12369011,0.11311554,0.6658204,0.6934919,0.14813605,0.14056177
881.0,0.6,0.5875,0.20766559,0.14842927,0.60660475,0.5956842,0.1416094,0.16687874,0.7206337,0.7648516,0.15088362,0.13439395
468.0,0.7875,0.7625,0.12562345,0.0875,0.7201697,0.7365626,0.13459308,0.14260583,0.7555817,0.80785125,0.15741211,0.15141708
295.0,0.75,0.725,0.1118034,0.1457738,0.774144,0.8031628,0.13288522,0.13086587,0.7648964,0.82229406,0.15640303,0.13320869
441.0,0.6875,0.675,0.10077822,0.12747549,0.7857074,0.8173898,0.12264806,0.123817824,0.8178755,0.88142717,0.15919825,0.14224374
86.0,0.725,0.7,0.1457738,0.15,0.7635642,0.8163532,0.1344675,0.12731136,0.731898,0.76761293,0.15320942,0.13992064
786.0,0.45,0.725,0.2384848,0.18371174,0.6737391,0.6632398,0.14821498,0.15224662,0.76707244,0.8231646,0.1599828,0.14473447
88.0,0.5875,0.625,0.18582585,0.1677051,0.65882134,0.6697725,0.13779779,0.14010595,0.6779673,0.7303292,0.15359044,0.13017502
391.0,0.6,0.85,0.1457738,0.13462912,0.7537987,0.79279923,0.11877662,0.11956162,0.73821354,0.7963742,0.15223771,0.12601507
184.0,0.6375,0.825,0.1625,0.20310096,0.7865113,0.8480082,0.12294963,0.112845905,0.7568795,0.8015643,0.15016872,0.13153015
299.0,0.65,0.25,0.23584953,0.125,0.7044952,0.73194176,0.12058191,0.121464275,0.74706036,0.7972455,0.1515046,0.13461381
364.0,0.4,0.375,0.108972475,0.15811388,0.6233822,0.61615455,0.15187265,0.16662358,0.73897946,0.79173434,0.15982586,0.13760523
356.0,0.5625,0.475,0.2452677,0.20766559,0.63667077,0.6408186,0.14787734,0.1621577,0.6624094,0.7028349,0.15417317,0.12945688
895.0,0.5125,0.6375,0.20501524,0.06731456,0.6323341,0.6412996,0.14003702,0.14705235,0.58492416,0.5971695,0.1275018,0.12841067
517.0,0.425,0.2625,0.19525625,0.1807104,0.47771764,0.43301287,0.15990399,0.17342576,0.61111623,0.628526,0.1407873,0.13522878
305.0,0.75,0.9375,0.1677051,0.08385255,0.78105456,0.79795957,0.1350704,0.12803411,0.7403727,0.79831177,0.15677291,0.14702564
799.0,0.5375,0.7625,0.17721808,0.0875,0.77402395,0.78143066,0.14139791,0.12889569,0.73458326,0.7892155,0.1523641,0.13906111
448.0,0.7375,0.775,0.103832796,0.093541436,0.76598096,0.8147346,0.12499404,0.114783145,0.7190367,0.7523038,0.14029166,0.12833704
683.0,0.7375,0.2375,0.21972995,0.103832796,0.4428879,0.3870342,0.17190892,0.16394931,0.42189205,0.39023006,0.14760222,0.13221596
21.0,0.775,0.8625,0.15612495,0.117924765,0.792136,0.8141133,0.13447395,0.1284938,0.75924414,0.810749,0.15909383,0.14506991
808.0,0.25,0.325,0.15811388,0.16955826,0.42058054,0.35858226,0.17356479,0.15534562,0.6701963,0.71482223,0.14069635,0.13365595
939.0,0.6625,0.725,0.1681703,0.1457738,0.79738855,0.8371356,0.13077188,0.13168833,0.7613311,0.8221855,0.16369823,0.14086002
700.0,0.475,0.35,0.16583124,0.122474484,0.42960095,0.36016977,0.16937195,0.16571239,0.515117,0.51132655,0.1260781,0.13665874
176.0,0.65,0.7125,0.122474484,0.17721808,0.693594,0.7125137,0.13651864,0.13841188,0.71948767,0.75143415,0.15058064,0.13944003
105.0,0.3875,0.275,0.1625,0.122474484,0.50053376,0.46093273,0.15940702,0.16037367,0.54251814,0.56459725,0.13488057,0.13875642
674.0,0.25,0.3875,0.23048861,0.26487026,0.645784,0.6465441,0.14994344,0.16206479,0.65873724,0.70294845,0.1447357,0.12726216
232.0,0.475,0.4125,0.13462912,0.23082732,0.4269482,0.36871785,0.16789286,0.15764189,0.5365026,0.5315885,0.13724452,0.14160079
17.0,0.675,0.825,0.19525625,0.13919412,0.7525938,0.7624287,0.1296926,0.13160871,0.6957005,0.7452142,0.15147561,0.14372429
570.0,0.5375,0.7375,0.18582585,0.13050383,0.62549096,0.62142676,0.1439572,0.15514673,0.5537872,0.54750884,0.14410873,0.1385397
638.0,0.775,0.775,0.093541436,0.122474484,0.7695702,0.82790154,0.12713228,0.102917396,0.7634445,0.789784,0.15878999,0.1445352
423.0,0.65,0.8875,0.22912878,0.1419727,0.76369,0.8292782,0.12807922,0.13095753,0.74175,0.8095125,0.14808571,0.14172933
197.0,0.4375,0.3375,0.21102428,0.24399027,0.57336605,0.5571034,0.14716442,0.1661939,0.5841197,0.6015983,0.13184613,0.12852564
287.0,0.6875,0.5,0.15051994,0.15811388,0.617679,0.610832,0.14516191,0.1629522,0.6501171,0.6576876,0.14402711,0.14113033
215.0,0.5125,0.525,0.13050383,0.093541436,0.755881,0.77638644,0.12991036,0.13357984,0.7719039,0.8302416,0.15847796,0.14247778
236.0,0.3,0.3125,0.16955826,0.13975425,0.43119252,0.37602845,0.17230581,0.16264364,0.58474755,0.58935726,0.12953834,0.15214546
734.0,0.825,0.8375,0.11456439,0.097628124,0.52972835,0.5158463,0.15906821,0.15396288,0.49052158,0.52389544,0.14212494,0.12385042
864.0,0.4090909,0.48863637,0.20007746,0.21620792,0.55571127,0.5307901,0.16082008,0.17536707,0.74205977,0.7945855,0.16757181,0.14853835
748.0,0.4625,0.3625,0.17721808,0.1419727,0.49288598,0.44426546,0.15939161,0.1667017,0.6306577,0.6440618,0.1437555,0.13750023
113.0,0.7125,0.75,0.14842927,0.1118034,0.7594025,0.7793762,0.1220226,0.1256156,0.75926954,0.80961174,0.15832767,0.13787407
237.0,0.3125,0.525,0.17001837,0.13462912,0.4995286,0.46174577,0.1622443,0.17613262,0.6515241,0.6648077,0.13318503,0.14556819
778.0,0.8125,0.9125,0.10077822,0.080039054,0.7797526,0.8041129,0.13604137,0.13338253,0.74111444,0.7987408,0.15281904,0.13611779
612.0,0.375,0.4625,0.19364917,0.097628124,0.5519844,0.51497394,0.15137996,0.1716868,0.7433839,0.7846202,0.14734125,0.13250682
504.0,0.675,0.675,0.11456439,0.08291562,0.63853544,0.65287215,0.14014377,0.15121496,0.6674016,0.70566744,0.14365757,0.13084765
575.0,0.7875,0.825,0.15860721,0.13919412,0.7845968,0.8079735,0.1334398,0.13080053,0.75977325,0.8142033,0.15893978,0.14489788
220.0,0.675,0.6875,0.12747549,0.17897277,0.7343883,0.7562176,0.11917767,0.121762045,0.7060563,0.75897527,0.14696395,0.13400787
522.0,0.4625,0.5375,0.15860721,0.1375,0.46240115,0.41950202,0.16816977,0.16946349,0.64275223,0.67295456,0.14084181,0.12613985
171.0,0.8125,0.85,0.13975425,0.093541436,0.7924169,0.8600828,0.11552198,0.12001943,0.7749236,0.8297088,0.15600854,0.13742648
