song_id,gt_valence_mean,gt_arousal_mean,gt_valence_std,gt_arousal_std,mixed_valence_mean,mixed_arousal_mean,mixed_valence_std,mixed_arousal_std,sep_valence_mean,sep_arousal_mean,sep_valence_std,sep_arousal_std
931.0,0.5,0.4375,0.1118034,0.11524431,0.49624646,0.43560937,0.17456724,0.17953303,0.43071428,0.39442205,0.16749702,0.17443195
424.0,0.65,0.55,0.26100767,0.16007811,0.60286975,0.6226558,0.15764906,0.15951298,0.5406865,0.55935556,0.14679538,0.1591131
462.0,0.65,0.4125,0.15612495,0.1375,0.44773102,0.3776169,0.14938645,0.15859814,0.47901356,0.45962614,0.15230148,0.16323549
87.0,0.6,0.6625,0.19202864,0.080039054,0.6614238,0.7164116,0.1558068,0.13068946,0.6646046,0.7294801,0.14963003,0.12503171
354.0,0.5125,0.35,0.1625,0.175,0.4365895,0.3534334,0.16624297,0.16722636,0.4148328,0.37715933,0.16376871,0.16742997
595.0,0.4,0.3875,0.20766559,0.1625,0.44504476,0.36972743,0.17049052,0.16846605,0.41288173,0.3789144,0.15903626,0.16741228
382.0,0.8636364,0.8863636,0.13541335,0.06428243,0.6827277,0.72504056,0.13984749,0.12577151,0.71038735,0.76445425,0.1444726,0.13254265
573.0,0.7625,0.7625,0.13050383,0.15258195,0.6956994,0.7431444,0.15675119,0.14245197,0.70355064,0.73718464,0.13319749,0.12895603
999.0,0.775,0.875,0.122474484,0.09682459,0.744786,0.81822246,0.14609456,0.11560945,0.7236932,0.79836583,0.13707241,0.13278791
443.0,0.675,0.7,0.15,0.12747549,0.7128196,0.77800685,0.1436816,0.12551902,0.7219444,0.7872665,0.13518196,0.12890126
677.0,0.3625,0.5625,0.13050383,0.2576941,0.53410244,0.5299637,0.1670876,0.1602477,0.45381624,0.44543204,0.1516282,0.16299576
229.0,0.4,0.45,0.16583124,0.16007811,0.5552578,0.51891476,0.16039495,0.17221002,0.49302176,0.49881148,0.14740527,0.1691459
758.0,0.625,0.8375,0.29047376,0.1375,0.4892166,0.4387154,0.15205346,0.15833962,0.5592858,0.55244255,0.14222628,0.15353778
555.0,0.6875,0.7625,0.20348525,0.103832796,0.69526297,0.7450181,0.14727144,0.12952745,0.71972394,0.7790451,0.13373023,0.13115996
913.0,0.275,0.35,0.22220486,0.20766559,0.44171926,0.37335718,0.15821792,0.17288734,0.4605703,0.45597082,0.14881377,0.16723743
650.0,0.5375,0.6375,0.080039054,0.1419727,0.65393424,0.6837123,0.14760463,0.1435611,0.5749551,0.60353297,0.1402705,0.15167187
97.0,0.75,0.85,0.2795085,0.18371174,0.69545686,0.7204441,0.14054479,0.13256073,0.64173627,0.6594713,0.13525862,0.14708288
532.0,0.3375,0.5375,0.22395591,0.19405219,0.40623426,0.32804665,0.15249233,0.15794264,0.39389527,0.33760706,0.16540277,0.16193983
253.0,0.525,0.6125,0.21505813,0.13050383,0.5203194,0.48703375,0.17218348,0.1809199,0.47185916,0.46318322,0.15375477,0.17487969
152.0,0.725,0.825,0.20766559,0.12747549,0.72150284,0.78381616,0.13647573,0.13539213,0.73367864,0.7765581,0.14396088,0.122056976
831.0,0.9125,0.8375,0.080039054,0.097628124,0.65210265,0.692262,0.14459507,0.1355886,0.5570226,0.5811979,0.1348421,0.15010121
814.0,0.7375,0.7125,0.13050383,0.097628124,0.55932707,0.55778,0.16210485,0.16558856,0.5437592,0.5637568,0.120882004,0.1562591
882.0,0.6,0.85,0.24238399,0.15612495,0.7114143,0.7868839,0.14232908,0.124755114,0.7158336,0.78500295,0.14228228,0.12378805
92.0,0.575,0.65,0.21065374,0.19202864,0.6980407,0.7384285,0.14191039,0.13210869,0.68460387,0.7353153,0.13479422,0.13841939
12.0,0.575,0.6875,0.12747549,0.11524431,0.5593303,0.55331606,0.15931717,0.1568521,0.6326193,0.68450195,0.13273066,0.13699016
613.0,0.6875,0.5875,0.17001837,0.14842927,0.6393227,0.63078135,0.13913362,0.13765289,0.5833049,0.5844395,0.14720434,0.14959614
879.0,0.6375,0.4875,0.17184658,0.13050383,0.46530476,0.3970657,0.16083491,0.16692322,0.43781933,0.4209969,0.16157882,0.16633889
717.0,0.6875,0.5375,0.11524431,0.25647855,0.5375222,0.5396491,0.1568486,0.16129588,0.5184421,0.5280457,0.13515973,0.15899834
317.0,0.8625,0.925,0.103832796,0.061237242,0.6965164,0.74107593,0.15863165,0.14285633,0.703341,0.7439633,0.13409983,0.13228194
969.0,0.175,0.5125,0.16955826,0.2875,0.5681831,0.552979,0.16829424,0.16421686,0.4996357,0.4923388,0.15472901,0.1714094
88.0,0.5875,0.625,0.18582585,0.1677051,0.57301825,0.5722544,0.1345037,0.14244519,0.5750686,0.56686866,0.14170472,0.14412783
81.0,0.7,0.6125,0.12747549,0.15258195,0.6706468,0.71751857,0.1474159,0.13395956,0.7020864,0.76525384,0.13407081,0.13705574
386.0,0.5875,0.5625,0.20953818,0.11524431,0.5127473,0.4771835,0.1737053,0.18129283,0.49292505,0.48088712,0.1663795,0.17180322
451.0,0.8375,0.9,0.12562345,0.075,0.70946187,0.7733121,0.14448452,0.12095906,0.6825407,0.7354078,0.13998534,0.14190263
727.0,0.475,0.55,0.16583124,0.16007811,0.4538908,0.40746036,0.16498908,0.1756488,0.42880875,0.40561032,0.15633959,0.16898721
554.0,0.65,0.6625,0.122474484,0.1125,0.65782106,0.6984593,0.15406987,0.14793694,0.6626725,0.6911275,0.1405296,0.14478692
306.0,0.875,0.775,0.1677051,0.18371174,0.67644316,0.7300214,0.1559703,0.14487606,0.7093056,0.744644,0.12687212,0.1283006
862.0,0.85,0.8875,0.108972475,0.103832796,0.7123947,0.7896532,0.16016372,0.13862832,0.71402085,0.75407517,0.13365582,0.13156031
44.0,0.675,0.6875,0.275,0.13975425,0.6356942,0.65995145,0.15559898,0.15504484,0.6405016,0.6623196,0.14345208,0.14673103
28.0,0.575,0.4875,0.12747549,0.17184658,0.6138301,0.6395872,0.15842023,0.16168505,0.61020964,0.6377686,0.13407955,0.14827597
128.0,0.6,0.5125,0.15612495,0.1625,0.47159022,0.41863397,0.16951855,0.16527219,0.4693352,0.45973954,0.15510699,0.16619253
859.0,0.725,0.5875,0.18371174,0.22395591,0.6186788,0.6162183,0.15320082,0.15807074,0.5953169,0.6127545,0.14239416,0.15107733
833.0,0.7,0.8,0.2512469,0.11456439,0.68396056,0.74495226,0.1494402,0.14875305,0.6487356,0.68712586,0.13678281,0.1403151
743.0,0.725,0.85,0.13462912,0.075,0.7242716,0.7869048,0.13821293,0.12620752,0.7021263,0.7645373,0.13809696,0.13548122
693.0,0.4,0.6,0.24238399,0.2,0.65678144,0.65775156,0.1358599,0.13579413,0.59395164,0.62598866,0.14118676,0.14602052
583.0,0.5,0.5125,0.13693064,0.15258195,0.5876758,0.6018006,0.16027759,0.16053376,0.5414329,0.5709936,0.1438327,0.15604869
890.0,0.7875,0.7875,0.057282194,0.1125,0.6452185,0.70433384,0.16090406,0.12864742,0.65242654,0.7101217,0.148558,0.12450549
68.0,0.575,0.65,0.225,0.1457738,0.579026,0.597519,0.15564598,0.1470467,0.56551087,0.61405075,0.12570825,0.14649265
419.0,0.225,0.0875,0.093541436,0.057282194,0.30182284,0.25832337,0.10688956,0.11865931,0.3946378,0.3536721,0.1613245,0.1536095
441.0,0.6875,0.675,0.10077822,0.12747549,0.70846266,0.74961954,0.1424811,0.13693482,0.6962229,0.728302,0.13201001,0.13496293
146.0,0.7375,0.6625,0.06731456,0.15860721,0.65929043,0.6957958,0.15132964,0.1448274,0.68228495,0.7178399,0.14408465,0.13863742
143.0,0.625,0.5625,0.18540496,0.2321772,0.6393068,0.6972199,0.15074174,0.1511991,0.6604316,0.68605757,0.13567108,0.14007586
452.0,0.7375,0.65,0.15258195,0.122474484,0.6095019,0.63002336,0.15257683,0.15805452,0.55939704,0.56855196,0.16215844,0.16679992
203.0,0.6875,0.775,0.11524431,0.122474484,0.72939837,0.7823317,0.13293855,0.13144296,0.71675706,0.7626218,0.14565742,0.1269023
269.0,0.6375,0.5875,0.17184658,0.14842927,0.480187,0.41835353,0.1737261,0.17542046,0.45597228,0.44997576,0.16037509,0.1760975
32.0,0.3875,0.575,0.15258195,0.12747549,0.65901417,0.688072,0.14460328,0.1397073,0.52336246,0.5210169,0.13506144,0.1613089
736.0,0.4125,0.4875,0.1375,0.17184658,0.6129274,0.64332736,0.15764901,0.160184,0.49461582,0.49254426,0.15103085,0.17471081
524.0,0.275,0.5125,0.19202864,0.2125,0.548663,0.52282387,0.16042241,0.16106026,0.4642207,0.4556139,0.15592654,0.17152947
312.0,0.7875,0.8375,0.12562345,0.097628124,0.730667,0.79960316,0.14415523,0.117630735,0.7179058,0.7898359,0.13446552,0.13513732
531.0,0.3,0.225,0.21794495,0.122474484,0.5212407,0.5034086,0.16399322,0.17537178,0.53816634,0.55248195,0.15079442,0.16617191
161.0,0.7125,0.8625,0.22395591,0.103832796,0.7250805,0.78386277,0.14359955,0.12435079,0.7213543,0.7680135,0.14333619,0.12695137
224.0,0.5,0.5875,0.125,0.1125,0.4985847,0.45446867,0.1601003,0.16876842,0.44613898,0.44048646,0.1638485,0.17213798
90.0,0.4875,0.65,0.21972995,0.15612495,0.6980407,0.7384285,0.14191039,0.13210869,0.68460387,0.7353153,0.13479422,0.13841939
876.0,0.775,0.775,0.15612495,0.18371174,0.7021807,0.760004,0.15588751,0.13829336,0.7094029,0.750911,0.12916914,0.1305903
828.0,0.6,0.65,0.13462912,0.15612495,0.5872105,0.5963609,0.15735412,0.15522203,0.51039386,0.5217323,0.14207813,0.16530052
542.0,0.6125,0.7125,0.20501524,0.12562345,0.53789735,0.5042978,0.1774426,0.17696665,0.51348424,0.5181785,0.16146694,0.16895382
258.0,0.475,0.675,0.122474484,0.08291562,0.54646194,0.5116382,0.15577187,0.1544562,0.50274867,0.48623884,0.15024482,0.16733025
49.0,0.7125,0.7875,0.14842927,0.080039054,0.69474965,0.7545499,0.14553018,0.13090055,0.6895744,0.7445186,0.13523206,0.1404279
793.0,0.6375,0.7125,0.15258195,0.1375,0.6083745,0.63642955,0.16167471,0.14866905,0.5529823,0.5538452,0.15023461,0.16173051
668.0,0.65,0.725,0.15612495,0.093541436,0.6408424,0.6484715,0.1455651,0.14581926,0.56720006,0.58913344,0.13623136,0.1447365
233.0,0.4875,0.4,0.17184658,0.1457738,0.52591074,0.49393603,0.17493662,0.17203115,0.42087317,0.38807446,0.1657764,0.16909051
244.0,0.4125,0.2875,0.2168669,0.18582585,0.46669343,0.39774677,0.17128271,0.1753146,0.4297803,0.39593843,0.169871,0.17410919
222.0,0.35,0.6625,0.108972475,0.1681703,0.6476118,0.6749304,0.151875,0.14986664,0.65956753,0.6916612,0.13996428,0.14333552
865.0,0.7875,0.8875,0.080039054,0.0875,0.7250982,0.7981214,0.1619176,0.13097565,0.7197465,0.7657896,0.12937109,0.13045438
597.0,0.7,0.8,0.20310096,0.061237242,0.7140881,0.7776541,0.14487387,0.12899244,0.72015375,0.78105974,0.13638379,0.13039748
366.0,0.2875,0.2625,0.1681703,0.15258195,0.45067993,0.3694672,0.16913156,0.16850355,0.41085172,0.36842865,0.165199,0.16822001
514.0,0.75,0.85,0.125,0.16583124,0.670965,0.7087959,0.15250993,0.14638937,0.6808841,0.71222353,0.12898849,0.1346865
959.0,0.45,0.8,0.2384848,0.08291562,0.6450838,0.692528,0.16010694,0.14869352,0.68989366,0.7309868,0.13868758,0.13320588
