song_id,kl_mixed,kl_sep
931.0,0.30027938,0.3757794
424.0,0.51480126,0.78422713
462.0,0.9614177,0.698848
87.0,0.3911171,0.46167052
354.0,0.10710287,0.19306123
595.0,0.086307764,0.091192484
382.0,1.962148,1.330832
573.0,0.13480902,0.14937675
999.0,0.1977588,0.33005786
443.0,0.22990513,0.30119658
677.0,0.9180715,0.7513969
229.0,0.55477834,0.25871503
758.0,4.265826,2.7130084
555.0,0.18414617,0.32185805
913.0,0.7489822,1.2465861
650.0,0.6220968,0.28876114
97.0,1.4769402,2.126333
532.0,1.2238774,0.9706092
253.0,0.38530767,0.6380192
152.0,0.28797734,0.2565521
831.0,2.5275793,5.272153
814.0,1.2835963,1.9091277
882.0,0.9108155,0.9508178
92.0,0.989023,0.93014145
12.0,0.49200797,0.12276697
613.0,0.16150367,0.27368617
879.0,0.7762244,0.89788747
717.0,0.8358215,1.1298084
317.0,1.9531999,2.073718
969.0,3.232047,2.6062744
88.0,0.23530161,0.19941342
81.0,0.36484814,0.63606596
386.0,0.39845014,0.4610709
451.0,1.1291881,1.5736089
727.0,0.34558678,0.4151268
554.0,0.13927126,0.0950799
306.0,0.9305389,1.1415651
862.0,0.8042414,1.1164885
44.0,0.550061,0.732646
28.0,0.5173819,0.57454896
128.0,0.4548838,0.40576625
859.0,0.44995666,0.71126795
833.0,0.5257273,1.0087943
743.0,0.3226701,0.45788503
693.0,2.5865488,1.5160208
583.0,0.32921004,0.114581585
890.0,1.2125897,1.1434171
68.0,0.2404449,0.5526438
419.0,1.6556144,2.8232007
441.0,0.26061368,0.14466345
146.0,0.57777786,0.54309964
143.0,0.70095706,0.9129417
452.0,0.41513443,0.8043988
203.0,0.07457876,0.07336438
269.0,0.9000263,0.9766922
32.0,2.1012015,0.6257607
736.0,1.3036242,0.15677667
524.0,1.586899,0.8945837
312.0,0.17771924,0.28664303
531.0,2.3716986,3.44205
161.0,0.504462,0.58874893
224.0,0.49073446,0.6192665
90.0,1.6173897,1.6147554
876.0,0.21334529,0.33510113
828.0,0.08502805,0.505882
542.0,0.89811945,0.9894911
258.0,0.9803057,1.0148602
49.0,0.21837199,0.29505515
793.0,0.15615213,0.66335964
668.0,0.2945552,0.7910408
233.0,0.19813585,0.10456753
244.0,0.3168862,0.27423847
222.0,2.0271602,2.5485034
865.0,0.76037836,0.86823463
597.0,0.5222622,0.59817874
366.0,0.676183,0.4862845
514.0,0.65121794,0.7176821
959.0,1.4539542,2.2344167
59.0,0.70686364,0.9648346
726.0,0.13922095,0.07933009
69.0,0.33182025,0.6286881
706.0,0.7532165,0.7473378
844.0,0.06191349,0.09995079
207.0,1.0420682,0.6409645
697.0,0.5041722,0.6122725
107.0,0.053628206,0.2467854
356.0,0.62817955,0.9369112
825.0,2.4348023,3.3297505
628.0,0.093604565,0.38343704
237.0,0.74306226,0.58696294
116.0,0.4521742,0.8854971
399.0,0.38552904,0.609305
665.0,0.11552513,0.13982713
922.0,0.27341795,0.328485
600.0,0.66841197,1.1003151
83.0,0.2942958,0.06476426
730.0,0.99501944,1.0984969
479.0,0.5345899,0.85204375
427.0,0.11811614,0.13756287
105.0,1.3996086,0.42352116
550.0,0.4973166,0.21012008
230.0,1.5360782,1.9572115
234.0,0.02625823,0.033904433
241.0,0.37568843,0.4667225
935.0,0.58128405,0.2608453
235.0,1.2143865,1.2852309
408.0,1.3520954,1.2037463
731.0,0.345294,1.037595
605.0,1.3361633,1.2529371
309.0,0.09666073,0.08205104
292.0,2.2221394,2.25201
797.0,1.1270819,0.9199842
590.0,1.2360108,0.37889552
423.0,0.821635,0.7270961
924.0,0.4177277,0.700084
260.0,0.9249637,0.6629164
932.0,0.82776606,0.93412185
686.0,0.2697134,0.4006636
579.0,2.4039912,3.3290586
803.0,0.22233808,0.33666468
689.0,1.0972548,0.2082839
777.0,0.12458718,0.049779415
202.0,0.6536596,0.6495395
608.0,0.37504268,1.1133959
703.0,0.05909288,0.17939138
385.0,0.2255261,0.5892329
615.0,0.11435187,0.13239074
698.0,2.9226894,1.4326525
389.0,0.64399695,0.40112746
103.0,0.7698362,1.0917971
84.0,2.76624,2.7654374
624.0,1.2468343,0.92265916
765.0,1.3846562,1.9095442
516.0,0.12241912,0.1190747
967.0,0.55101275,1.1980424
796.0,1.7421815,1.1488235
31.0,1.0111332,0.59969974
713.0,0.29749274,0.3051741
853.0,0.5066366,0.30273044
933.0,0.27144277,0.31269848
837.0,0.20963347,0.1318202
7.0,0.3089887,0.38267422
436.0,0.2935269,0.3516116
460.0,0.20216727,0.25870478
569.0,0.27192688,0.23348296
776.0,0.75772166,1.9165003
685.0,1.1905372,1.2190573
275.0,0.014306545,0.052108884
772.0,1.2386451,1.5288906
661.0,0.3965206,0.49907517
488.0,1.198412,1.3605158
784.0,0.30838156,0.2203871
523.0,0.49845564,0.4184575
836.0,0.5033388,0.56328535
