song_id,kl_mixed,kl_sep
294.0,0.49766457,0.49909878
993.0,1.6988554,1.5075793
350.0,1.0636194,0.93492305
544.0,3.737029,4.1704817
938.0,0.36371017,0.14781272
231.0,0.47120142,0.80687284
401.0,9.913169,12.953749
749.0,1.0759666,1.5708809
548.0,2.3821352,2.56085
249.0,0.23849356,0.29350317
793.0,0.12190342,0.07325351
957.0,1.5064192,1.8974998
310.0,2.4128146,2.379137
629.0,1.1324728,1.5070136
950.0,0.44238472,0.22650337
415.0,3.158053,3.820325
535.0,3.837967,4.1478844
132.0,1.6791003,2.5011804
858.0,0.48686337,0.49978232
743.0,0.51966834,0.33201694
784.0,6.5609303,6.507841
828.0,0.6304121,1.0818744
73.0,2.8398774,2.7174587
835.0,1.1372905,1.307486
852.0,1.6425655,1.7762566
353.0,0.101564646,0.17614794
72.0,0.69018555,0.6418643
869.0,0.07175362,0.0625124
771.0,0.57339,0.3641677
651.0,0.114465475,0.1867168
12.0,0.63033867,0.4357655
537.0,5.63481,4.5735598
602.0,0.10694122,0.16117394
683.0,2.021015,2.2253768
49.0,3.5824766,3.5227375
927.0,0.6751878,0.7610607
941.0,4.086446,7.57452
907.0,0.09894693,0.08693504
492.0,3.7939663,3.844757
688.0,7.0377913,6.8663697
948.0,7.2503624,7.373377
650.0,0.7543596,0.69708943
612.0,0.8754785,1.166043
221.0,2.8610516,3.9423857
864.0,2.6498783,2.467525
783.0,1.3819706,2.0423295
230.0,2.15115,2.2367682
297.0,0.68764114,0.72294104
106.0,1.3876972,1.2491729
909.0,0.19929338,0.10213184
138.0,1.141654,1.1288803
747.0,3.735578,3.8069415
487.0,0.080641985,0.107356906
808.0,2.6219056,5.4785004
693.0,6.860639,4.9528975
426.0,3.0596538,2.1583471
789.0,3.209896,2.5402696
615.0,0.7712171,0.36829567
224.0,2.6591675,2.401384
823.0,1.2266738,0.8131957
761.0,0.2555616,0.26975226
541.0,15.916353,14.322702
213.0,3.4158502,3.3557038
717.0,1.8104813,2.9820786
839.0,0.39924335,0.3602749
684.0,0.18558586,0.17171454
420.0,2.8630326,1.2260544
652.0,1.4035666,1.6723061
812.0,0.35870874,0.44579053
402.0,3.8921647,3.3348122
832.0,3.1188707,1.9680035
29.0,0.396145,0.46934247
981.0,1.0154192,0.52830815
128.0,1.7074971,1.3908191
152.0,3.0543604,3.5872192
801.0,4.351492,3.40453
454.0,0.45641506,0.4722339
632.0,2.155773,0.928535
196.0,3.4083447,2.876711
219.0,1.2729053,0.81697166
532.0,4.026112,4.559224
750.0,7.56966,7.0308332
635.0,0.6567383,0.8194251
494.0,2.1482236,1.8870173
305.0,4.03879,2.862941
608.0,0.10644293,0.12742555
360.0,3.9097743,3.2871685
147.0,2.059287,1.23995
269.0,0.03853059,0.051113605
797.0,1.096952,1.2505937
928.0,2.4757156,3.4873824
809.0,2.9243708,3.2195253
679.0,0.7571404,0.7498052
661.0,2.5328486,1.4213786
253.0,0.70859694,0.88191223
386.0,0.2778796,0.45648432
185.0,1.7101321,1.5769761
366.0,0.8413633,0.9938309
57.0,6.4854584,6.8100314
161.0,0.5341859,0.28262603
362.0,0.56417227,0.3874364
792.0,0.5420158,0.60442626
98.0,0.08797896,0.05613208
338.0,0.43658996,0.68149424
829.0,6.0964875,5.286147
54.0,0.42504,0.62539744
222.0,0.47852325,0.5298314
676.0,1.1752906,1.5102868
339.0,0.18946838,0.30012536
452.0,0.13740253,0.19398427
332.0,0.7834401,0.89134717
149.0,7.459655,9.601017
201.0,1.582439,0.22051501
814.0,1.8290527,0.3933872
471.0,3.575904,4.283513
419.0,10.630375,13.466926
140.0,2.7124867,1.236753
595.0,5.6513915,8.4230995
788.0,0.4385395,0.29432237
692.0,0.53740454,0.48881197
689.0,0.8528912,1.2867684
319.0,0.58727145,0.49042797
407.0,0.58733845,0.75826395
436.0,1.230047,0.5716374
109.0,0.38416624,0.3257748
965.0,3.9994864,7.4668694
42.0,0.45812857,0.26263523
594.0,0.28648973,0.5564786
156.0,0.93353534,1.1320279
462.0,5.5948353,3.8455706
296.0,2.322248,3.3737264
236.0,1.6380587,2.5546167
303.0,0.7273859,0.8527639
871.0,0.07518566,0.0790112
26.0,5.195709,5.898814
381.0,7.680928,6.906926
549.0,2.3927224,0.89980245
35.0,1.3301928,1.1565022
342.0,0.5486053,0.37858212
810.0,1.5153646,2.5734324
699.0,0.5479634,0.8224056
151.0,2.2804081,4.6761403
428.0,0.21090746,0.2910961
347.0,3.2367377,4.412686
769.0,4.7454224,4.3093824
983.0,0.61546385,0.87441707
107.0,1.0711195,1.2997477
915.0,0.14192867,0.124308944
765.0,1.0852561,0.97698414
306.0,1.0652785,1.3170516
884.0,0.14362109,0.21088529
890.0,1.1344075,0.82347417
505.0,2.3865113,1.770863
659.0,3.4934044,4.8751354
