song_id,kl_mixed,kl_sep
149.0,13.209923,12.191328
483.0,0.46517324,0.66616356
280.0,0.5086839,0.7055285
329.0,2.981133,2.5237243
54.0,1.2302632,0.6883688
958.0,6.373966,5.1227646
239.0,2.43497,2.6376424
740.0,2.603167,1.2628119
628.0,0.33251905,0.3704033
649.0,1.0174229,0.93082166
677.0,0.7008983,0.6430372
124.0,1.6296179,1.5852015
808.0,12.1183,10.118352
358.0,1.5837076,0.8099153
784.0,3.258307,1.5491264
904.0,1.8382041,1.5253577
454.0,2.1111324,2.3992336
639.0,0.84156585,1.1465764
861.0,0.16626287,0.12500441
370.0,3.3664007,5.2362423
470.0,0.55422485,0.61887646
39.0,0.6809175,0.92340183
776.0,0.75009847,1.3649015
426.0,3.4208565,4.0489945
37.0,1.7145231,1.641537
134.0,4.350505,4.339484
767.0,4.304793,5.4105215
788.0,0.22719193,0.25314462
485.0,0.44093466,0.1607945
89.0,0.16490364,0.28350055
383.0,0.1778388,0.2031622
68.0,0.44141912,0.48146272
727.0,2.6966808,1.9013193
938.0,1.1964657,2.0135498
671.0,1.8080156,1.4255669
139.0,1.466224,1.6568708
941.0,4.6108036,4.2357097
550.0,0.42491674,0.5257342
476.0,3.531712,4.336895
106.0,0.8576653,0.26082444
613.0,0.44835603,0.6901108
532.0,7.75408,5.0556645
951.0,0.92042816,1.2495089
748.0,0.41754818,1.0683339
87.0,2.2012012,2.105499
707.0,1.2083707,1.9724617
51.0,1.1791627,1.2388983
685.0,0.49800134,0.38370633
536.0,5.2852325,4.602187
651.0,4.922809,4.177284
634.0,13.820576,16.840506
57.0,0.8373673,0.6484103
316.0,0.73916423,1.2866104
233.0,0.36541748,0.14514875
842.0,3.6015482,3.2178507
827.0,1.8126488,1.7587588
823.0,0.0685873,0.045162916
482.0,0.40436125,0.26768577
409.0,5.5424485,5.68675
919.0,1.4950576,2.2089958
622.0,0.11734617,0.11876416
711.0,0.46229708,0.43342984
731.0,1.3372757,1.1021819
504.0,1.6316338,1.8315816
535.0,1.2538168,1.0364461
698.0,1.2144186,1.1173804
276.0,0.5596198,0.37844563
487.0,1.554718,1.5480697
777.0,0.064445734,0.054408193
834.0,2.929877,5.4963303
156.0,2.1248417,1.5952427
16.0,3.7058973,2.1427853
74.0,5.224051,5.8365126
97.0,0.9877157,0.85788393
351.0,2.7765038,3.0432734
83.0,0.97320366,1.2282255
165.0,0.19291031,0.16167831
67.0,0.634704,0.52916
105.0,2.555647,5.066933
303.0,0.66761124,0.31281865
491.0,0.8686907,0.4462868
733.0,0.55848217,0.8165822
558.0,2.943539,2.4882867
935.0,0.76480484,0.46072352
283.0,1.174305,1.0182455
921.0,0.28988302,0.1421287
225.0,0.41969073,0.27139103
252.0,13.600234,13.278723
425.0,0.9373177,1.0980766
560.0,1.173007,1.2844565
220.0,0.19018471,0.62975645
318.0,3.1547647,3.5653143
847.0,1.0060856,1.5442858
563.0,1.6574826,1.2532916
119.0,1.2335413,1.287827
505.0,1.4653287,0.72602415
186.0,0.9494264,0.6284125
300.0,2.4790578,1.9990802
4.0,7.0476303,4.74914
438.0,4.3609934,5.809685
471.0,1.9762201,1.9552603
984.0,0.37202787,0.47099853
253.0,0.95269275,1.0127985
648.0,3.1863556,2.043125
813.0,0.5481348,0.695472
63.0,9.8511,7.8521204
523.0,10.395563,8.067887
957.0,0.7688875,0.73620033
159.0,1.3044515,1.1326108
127.0,0.7840359,1.037755
65.0,2.0187674,1.9934568
575.0,2.9796157,3.0466156
749.0,0.7473304,0.7543403
210.0,0.16648376,0.19895601
623.0,3.757327,1.0134506
551.0,2.2672915,3.497765
962.0,11.1836605,9.471789
927.0,2.640389,3.4384522
809.0,2.3503027,3.2094412
79.0,1.7247257,1.8130863
295.0,2.0061498,2.6155722
608.0,0.123149276,0.13336122
926.0,10.06239,6.126944
763.0,0.5176172,0.30393386
932.0,1.6019626,0.18983018
881.0,3.4696546,2.818474
750.0,0.36038232,0.3043481
234.0,7.513871,4.871843
465.0,1.3592477,2.0824423
296.0,2.895822,3.2156568
734.0,1.0413139,0.7000772
327.0,4.3998013,4.9387674
141.0,2.188262,1.8509803
520.0,2.7307763,2.7541413
514.0,0.67097616,0.7159277
69.0,1.4317541,0.3798039
940.0,0.29249513,0.67668676
568.0,3.253931,6.761342
542.0,0.84863853,0.41250467
117.0,0.8535119,3.2969165
948.0,5.4203997,3.249875
489.0,4.282557,1.802094
350.0,1.5558183,1.8728993
395.0,0.574924,0.44382548
323.0,6.9108086,7.1524467
368.0,1.2031658,0.9300468
970.0,0.39776325,0.7731004
953.0,3.2219148,3.0772686
488.0,0.6248863,0.4603734
99.0,0.45432377,0.5364039
897.0,2.1187694,1.7242405
831.0,2.2410636,2.0150993
626.0,3.4623456,1.7936058
333.0,1.6737325,1.1790471
