song_id,kl_mixed,kl_sep
458.0,0.2673595,0.5826428
790.0,2.1323223,0.46528625
760.0,0.2552775,0.2032187
402.0,3.1884584,2.5781775
4.0,19.06217,16.624174
239.0,0.65290976,0.37545586
361.0,0.22440732,0.3793714
158.0,0.6375196,0.52170706
146.0,1.9424284,1.0569468
89.0,0.48370266,0.32533348
740.0,0.44018054,0.17483974
92.0,0.19330144,0.2067573
622.0,0.10888493,0.08978653
355.0,7.8195868,7.7331886
692.0,0.7258606,0.51671743
188.0,7.411708,7.8325005
297.0,1.3151004,1.9928062
846.0,3.0704255,2.7451289
189.0,1.7170873,1.0880415
58.0,5.824951,7.44658
500.0,0.80212307,1.0023186
96.0,5.7035923,2.869849
820.0,1.1274593,1.2302871
751.0,0.18736124,0.1203382
847.0,1.8511267,2.1412559
186.0,2.336465,2.3942628
706.0,0.3006158,0.36154068
743.0,1.0058155,0.9982362
124.0,9.697847,7.964693
761.0,0.26485264,0.27038193
925.0,0.3724786,0.36375165
399.0,0.458647,0.3883195
518.0,0.032125473,0.072016716
108.0,2.650752,2.5900187
638.0,0.30239952,0.36812472
776.0,1.6979058,1.8215258
571.0,0.48770535,0.5439856
333.0,0.120471716,0.073109746
67.0,0.48442507,0.56399536
132.0,0.05136466,0.06595242
306.0,0.50229573,0.41637945
343.0,0.76277065,0.56870174
185.0,5.1392465,2.4611294
861.0,0.11149013,0.28742802
412.0,0.6777781,0.58024263
78.0,0.64946294,1.1857493
437.0,4.718649,5.8625083
569.0,0.7361382,0.93528414
927.0,0.65204215,0.7342261
135.0,2.842773,2.415834
918.0,1.0372972,0.55950785
771.0,3.9307442,3.9433565
980.0,0.19397736,0.17425466
906.0,10.6806755,12.14532
683.0,5.1914244,5.950626
824.0,4.887648,5.595356
432.0,0.16570807,0.3104365
152.0,0.1270783,0.14481974
730.0,0.22465575,0.3890276
579.0,2.5174215,5.411906
431.0,1.0947609,0.7609501
207.0,3.0344658,2.285572
777.0,0.6868231,0.66667247
407.0,0.85218143,0.51467144
30.0,0.34405982,0.46359396
519.0,12.833996,11.558623
727.0,0.15202379,0.15525389
536.0,2.1277254,1.7453582
299.0,11.362999,9.363526
38.0,2.1304064,1.8102665
829.0,0.9087982,0.6936053
439.0,5.3850055,5.8818398
74.0,0.31619716,0.4070028
917.0,2.2233734,2.3723817
238.0,0.96723914,1.0245352
100.0,11.39963,16.899801
738.0,2.0260274,1.9371719
428.0,0.55657077,1.1014123
5.0,2.5936675,4.467004
496.0,2.1103442,1.0876434
444.0,3.8868823,3.29873
379.0,3.10645,3.2831573
364.0,3.656282,3.5047674
192.0,2.9184062,1.9276371
29.0,0.16066194,0.17371762
726.0,0.18310452,0.30962336
700.0,2.889943,4.3542595
989.0,0.8857007,0.9376242
448.0,0.8338698,0.5233965
349.0,11.439502,12.201531
839.0,0.19193387,0.08589816
564.0,5.551392,5.897798
635.0,0.76032865,0.66001666
648.0,0.28147817,0.23082757
749.0,2.1318257,1.6915886
929.0,0.98946214,0.8736839
745.0,1.478915,1.3009858
661.0,0.23385,0.27616882
836.0,0.17524683,0.26633954
933.0,1.772902,0.53719366
280.0,5.199272,4.6185007
818.0,1.166089,1.2368448
181.0,6.167069,6.136511
803.0,2.4944117,2.7318642
198.0,2.691941,3.1841426
835.0,0.96443725,1.6708245
81.0,1.128814,0.32769895
554.0,1.5263538,1.6298468
429.0,2.873655,3.482481
789.0,11.965273,12.163734
793.0,0.01366663,0.2194165
452.0,0.9058099,0.6374302
959.0,1.6484125,1.4598272
885.0,5.321088,2.7099357
813.0,1.4928737,0.6091995
373.0,5.2595177,4.069197
950.0,3.4609418,3.079095
548.0,0.5566633,0.78790665
20.0,1.7171395,1.4969592
656.0,4.5119143,3.2900686
573.0,0.55965877,0.53526425
627.0,0.16427708,0.15213096
774.0,0.55364776,0.8547087
56.0,7.30128,6.553274
203.0,0.14537561,0.43130827
722.0,0.44536018,0.43343353
943.0,0.32995486,0.24198556
967.0,1.7957344,1.8383203
848.0,1.3278587,1.5153985
694.0,8.214486,10.36565
577.0,0.63626254,0.89259434
486.0,0.31866968,0.34598696
241.0,0.2290293,0.22625554
37.0,2.5472608,2.6832352
639.0,0.9936843,1.1069932
968.0,5.5742445,5.3515625
636.0,0.5632553,0.31912136
597.0,1.1599259,2.249475
211.0,0.92764854,1.2992754
137.0,4.6191616,3.5704932
167.0,5.713767,6.249631
769.0,3.9866924,4.677395
551.0,1.3837695,4.1071997
746.0,1.2438722,1.504282
541.0,4.182178,4.3413234
466.0,0.4775318,0.41119456
123.0,9.656297,10.453871
480.0,0.28279734,0.31102514
880.0,0.8621123,0.78744245
962.0,5.4419384,5.3356543
659.0,0.44463527,0.5109
31.0,0.42405677,0.4956839
946.0,1.3864689,3.0794053
786.0,1.0511935,1.227113
