song_id,kl_mixed,kl_sep
5.0,22.645609,20.49842
807.0,0.13670719,0.10747635
761.0,1.353065,2.5601015
135.0,2.3848982,2.868938
535.0,3.8179293,3.8011742
119.0,2.8469937,1.9670844
140.0,1.2743053,1.1794899
711.0,1.1138394,1.1270175
441.0,1.562134,1.638391
600.0,7.2796097,7.5186853
46.0,1.0748577,0.52263355
106.0,0.16580212,0.19459903
820.0,0.6636815,0.5675546
298.0,0.065724134,0.1752286
76.0,1.1245818,1.4629889
676.0,2.489839,3.5307126
938.0,3.0317764,1.0787511
437.0,13.034477,6.0336127
114.0,0.30896235,0.33714902
471.0,4.8808136,4.4366355
759.0,0.9075897,0.91352177
915.0,0.7034271,0.44784164
52.0,0.3954811,1.0064771
244.0,0.12226355,0.120740056
736.0,1.230515,1.0463042
862.0,0.3069297,0.42770767
481.0,0.061888456,0.53614116
191.0,1.2362406,2.5152571
732.0,1.9881313,1.5295112
449.0,1.0232873,1.004385
970.0,0.506899,0.21979535
63.0,0.6279466,4.2871313
832.0,0.30462158,0.5208057
100.0,2.9392507,3.8286386
569.0,0.26363826,0.30671978
279.0,6.16118,6.0759583
967.0,0.51852787,0.46247125
636.0,0.22712922,0.24992228
219.0,0.7566712,0.4409709
842.0,0.9880707,1.037425
717.0,1.6480906,1.5723104
326.0,1.075722,1.315588
922.0,1.9817514,3.748855
854.0,4.032221,4.415572
686.0,1.7996316,0.76777816
426.0,3.1582937,3.341567
39.0,0.80387676,0.87934184
185.0,0.72639966,1.2630398
888.0,1.3146474,1.1814938
16.0,0.10848045,0.19464993
744.0,0.048644543,0.052102566
999.0,0.8584559,0.78808117
147.0,1.3093634,0.7829459
310.0,3.5451903,3.1690836
148.0,6.494924,6.6733494
61.0,4.3588557,6.258671
503.0,1.3435197,1.2717185
460.0,0.99881625,1.1177561
973.0,1.9649961,1.2706974
353.0,1.1865568,1.5752051
50.0,0.91089845,0.80538607
693.0,0.36819637,0.3669783
117.0,1.129281,0.62497973
161.0,1.739898,2.4575346
971.0,1.0858493,0.80151606
662.0,1.3345139,1.0696476
23.0,0.2115972,0.24403
79.0,2.3131156,2.3189402
221.0,4.24343,3.4696145
803.0,2.0638855,1.6992562
477.0,0.617136,0.66067255
143.0,0.9400625,0.84152985
425.0,3.8533015,5.4125385
297.0,0.8536446,0.9736415
487.0,1.5097868,1.7051609
199.0,1.0022666,2.0554914
746.0,1.2611797,1.850606
438.0,1.238539,2.502381
521.0,0.6745677,0.67869663
228.0,2.8526926,3.202314
774.0,0.45361125,1.02389
707.0,4.785237,2.55972
741.0,3.3451424,2.474083
13.0,1.0480192,0.8029394
204.0,0.614789,0.8669028
339.0,1.1406517,0.36090004
516.0,5.075781,6.0253496
158.0,1.7170262,2.6359138
361.0,1.7533436,1.1401441
880.0,0.73911786,0.6077297
911.0,5.8176126,3.276784
705.0,15.127529,14.897417
440.0,14.039915,10.03894
589.0,0.5770688,0.4882158
55.0,2.421729,1.8005955
903.0,0.8425648,0.3846066
128.0,1.0700102,0.83827543
375.0,4.716131,5.1512103
293.0,1.6679926,1.2500911
166.0,0.52479696,0.4201641
649.0,7.9544573,8.373698
306.0,3.6447883,3.5619712
526.0,0.22348154,0.30259645
34.0,1.4255805,1.3672607
442.0,0.9037912,0.28978944
855.0,4.024883,4.8713007
659.0,7.2345448,7.6458836
917.0,3.221117,3.3214316
812.0,0.590667,0.83354926
771.0,5.9461365,4.8640685
299.0,0.9548652,1.1669633
233.0,1.7558391,3.2563763
780.0,3.8542848,3.4737315
412.0,0.38231754,0.31916022
476.0,1.2479615,2.0097888
570.0,0.9765699,0.8561698
789.0,9.264576,11.283385
356.0,9.8074,9.341026
814.0,3.2593503,3.9225726
138.0,1.1616249,1.208864
779.0,2.3788855,1.5499923
301.0,3.0150423,1.1695316
582.0,0.17717528,0.17682862
38.0,2.4290867,1.9460542
602.0,0.65713525,0.25621653
37.0,1.182044,0.78433704
675.0,2.6021123,1.5020044
133.0,2.3848941,3.3401341
446.0,0.28302157,0.29265022
277.0,0.5143528,0.5568671
176.0,1.427906,0.9085047
692.0,0.15579236,0.21414495
763.0,6.674974,6.441345
918.0,2.5046191,2.943331
648.0,1.1900551,2.1769702
40.0,3.546041,3.580284
775.0,2.8047266,3.3916664
639.0,0.77218485,1.0153787
773.0,3.1651034,2.8521948
540.0,0.2649641,0.2847668
580.0,0.14251566,0.11473489
171.0,6.9078016,5.913232
892.0,0.7430525,1.2998929
665.0,0.146523,0.21446133
679.0,0.47244418,0.46076512
906.0,8.019831,8.473395
98.0,1.3968346,1.4860749
574.0,3.000803,4.011689
175.0,0.0862329,0.081661224
629.0,0.2113936,0.2811123
408.0,3.0230894,3.1527925
844.0,0.85432124,2.46466
305.0,3.289774,2.3310375
429.0,2.7319083,2.9908834
