song_id,kl_mixed,kl_sep
210.0,0.1498208,0.22531152
713.0,0.3925588,0.61476696
608.0,0.3528086,0.28155577
522.0,0.08255863,0.17185402
469.0,0.21570337,0.23486269
490.0,0.73629713,0.8421067
443.0,0.8873117,0.9630916
174.0,6.0699396,5.295192
588.0,1.1985817,1.6926458
222.0,2.140683,1.6101027
748.0,0.14369154,0.13698149
860.0,1.1860754,0.74897885
177.0,0.43729854,0.67481947
319.0,0.57560205,0.58396995
549.0,4.0851927,4.5448933
925.0,1.0913723,1.4508367
813.0,2.75414,3.3579712
697.0,0.2974975,0.33679867
124.0,4.663388,4.716274
98.0,0.84998035,0.7179289
342.0,1.7375834,1.9742393
862.0,0.5456183,1.1903768
455.0,1.1907938,1.0366011
563.0,1.5105734,1.0086236
583.0,3.3792834,0.5086913
413.0,1.179548,0.9746516
512.0,4.912407,1.975662
383.0,5.2664304,4.8670444
869.0,0.55667174,0.56192136
135.0,0.8141575,0.88152075
786.0,1.2776871,1.2246146
797.0,1.5785618,1.5772023
447.0,0.020369172,0.14155114
551.0,1.3475485,0.5891069
729.0,0.19095373,0.23613918
833.0,0.2691388,0.35265863
530.0,13.141809,11.19423
217.0,0.77090645,0.8171153
381.0,1.8834527,1.1584351
751.0,0.1792618,0.11150181
249.0,0.293936,0.1659472
771.0,1.7895348,1.6465468
594.0,0.035746336,0.08228731
900.0,0.8747406,0.945884
151.0,1.6862121,0.69150054
100.0,9.84635,5.298144
681.0,3.917056,3.4012232
907.0,0.27539563,0.2209096
904.0,0.34009707,0.2497915
73.0,0.54349244,0.57748914
477.0,0.89988065,1.4930146
298.0,4.6211157,3.5527592
777.0,0.054561496,0.107224226
801.0,8.68441,9.307371
434.0,0.5170872,1.1206868
308.0,2.5647392,3.999951
657.0,0.11675286,0.110342026
637.0,1.1460059,0.3217219
746.0,1.1549602,1.4527822
627.0,2.3408885,1.9228077
722.0,3.516674,2.6703029
630.0,0.88681304,1.0906332
924.0,1.2311893,1.2811995
305.0,1.944989,1.3175001
648.0,0.65210676,0.68867934
945.0,2.250132,1.8110371
607.0,2.7478585,2.026029
244.0,2.3696444,1.2257247
295.0,0.124344945,0.25497591
951.0,2.2424214,1.5177424
211.0,0.5373075,0.44602263
157.0,1.4783728,2.113232
18.0,1.5109899,1.4642568
996.0,1.5822663,1.5521948
326.0,0.47503126,0.17361271
402.0,2.8751717,3.2678585
913.0,12.966479,9.627687
351.0,0.2881856,0.26803052
142.0,0.36939085,0.90854156
828.0,0.065184355,0.8787563
236.0,1.463207,2.9447832
516.0,0.2882656,0.18734908
794.0,0.66727495,0.93872046
718.0,0.30014753,0.37567306
503.0,1.2844839,1.0761824
623.0,0.9477091,0.68569684
138.0,2.670284,1.7816455
57.0,6.316748,6.1529884
137.0,4.133692,4.127467
9.0,0.8417678,0.5515418
230.0,2.267633,4.088788
632.0,0.406659,0.49226236
171.0,0.42521012,0.5394604
792.0,0.8917763,0.7911129
50.0,1.5412366,1.3908732
91.0,5.4419875,4.874696
775.0,3.6709385,1.5520163
479.0,12.493203,6.283736
602.0,1.2796655,0.24377656
398.0,0.15700483,0.15028417
673.0,2.0941045,1.8826649
276.0,1.2563548,0.7435622
69.0,0.9545754,2.4954278
865.0,1.1531506,0.90381646
647.0,3.2874794,1.8018296
645.0,1.9646437,0.26358855
698.0,1.6856105,2.1114557
928.0,4.605399,4.697322
715.0,3.3114023,2.956396
761.0,3.045651,3.298997
84.0,2.9791102,2.7770808
759.0,3.0727768,3.0763845
56.0,8.132564,8.692557
202.0,0.6045399,1.6013937
643.0,2.9414697,2.5780046
441.0,0.18977678,0.21197748
790.0,2.6570938,2.1586678
185.0,1.1523695,1.1364715
704.0,0.40523922,1.1146188
391.0,0.34255838,0.53425765
429.0,8.074309,7.8563385
625.0,0.74967813,0.59575963
449.0,2.7861166,0.75347793
678.0,0.98806083,1.0969515
115.0,3.2884202,3.1448007
86.0,1.0232813,0.2717116
66.0,4.4332333,3.8053503
334.0,0.28663242,1.1835425
957.0,0.8903538,0.38298392
978.0,0.5114951,0.58211255
471.0,0.8540573,0.83598185
372.0,5.802167,6.714719
74.0,0.09389591,0.25821173
104.0,0.8450421,0.795853
599.0,0.61901474,0.61507297
146.0,1.3192868,1.5285296
67.0,0.6830144,0.40348887
366.0,11.228056,10.622958
791.0,2.5576491,2.5642786
220.0,0.30343783,0.20592117
558.0,5.385774,5.1215873
936.0,7.264242,7.488984
488.0,0.24817228,0.3242693
216.0,0.83815336,0.90456414
450.0,5.995311,5.601176
353.0,0.19864523,0.19315994
754.0,0.56109977,0.67532706
892.0,0.19567609,0.13911736
265.0,1.4712107,0.5778909
882.0,0.5131428,0.5735872
905.0,2.4095747,1.8183141
446.0,0.32145774,0.11010361
732.0,0.017600536,0.271515
72.0,5.0453258,4.6594076
