song_id,kl_mixed,kl_sep
152.0,0.21390676,0.29263794
499.0,2.1727586,1.6464453
946.0,0.33977652,1.4041302
806.0,2.0250156,3.6298962
836.0,0.56659186,0.8932402
146.0,0.8073658,1.8692241
166.0,0.191342,0.29679823
452.0,0.8467419,1.9063311
576.0,0.17104757,1.2474308
490.0,0.3145622,2.4187055
153.0,0.30666852,1.0718234
469.0,0.63816714,0.25137854
931.0,0.40182602,1.3753691
106.0,0.013451219,0.49172437
921.0,0.7637254,0.41733062
51.0,0.06403947,0.14436746
139.0,1.4381788,4.2292156
90.0,1.4588418,0.48979974
4.0,0.22446406,0.6939995
913.0,0.55332255,0.47716236
462.0,2.0690894,0.8210399
34.0,2.1263103,6.3398976
544.0,0.76095843,3.1856627
179.0,2.6038775,2.1118903
471.0,1.3775086,6.383889
258.0,1.0563917,0.96454704
682.0,0.33157825,0.41431332
907.0,0.18789864,0.34997797
705.0,0.65427136,0.5042912
86.0,0.17835724,0.2715938
591.0,0.6793245,0.9279244
932.0,1.1688187,1.5455296
536.0,0.31874776,1.9224908
61.0,0.381418,1.3251827
643.0,0.48548317,0.8409908
429.0,0.753675,0.23808908
837.0,0.24733627,0.7608807
869.0,0.60985494,0.4510336
711.0,0.9845314,4.2394104
468.0,1.92363,2.450068
56.0,0.51234174,0.46810925
675.0,0.3286637,3.4749184
225.0,0.54008186,0.175174
437.0,0.7357807,1.1150017
507.0,0.5405477,4.998925
706.0,0.5453079,0.7934171
504.0,1.2910371,1.5463693
685.0,0.99342537,2.3909707
754.0,1.0069618,0.7490653
637.0,0.07278776,0.41400683
925.0,0.81533325,1.643728
239.0,0.7764919,1.7603934
124.0,0.51754093,1.8072305
412.0,0.16775334,0.9939077
465.0,0.28437936,0.32283378
395.0,0.15480304,1.8233159
677.0,0.63332415,1.788281
447.0,1.3273761,2.3451533
703.0,0.052532792,0.07831991
186.0,2.2582812,0.9613385
329.0,0.87370896,3.3956842
745.0,1.031342,0.6305305
78.0,1.2003784,2.5079257
158.0,1.2946439,2.423681
769.0,0.072336674,0.82491446
224.0,0.90957165,0.33337212
470.0,2.2596292,3.0104299
750.0,0.35386205,0.39636934
801.0,0.26644683,0.36883008
308.0,0.5453094,2.0237947
120.0,3.932374,6.726357
366.0,0.24486852,0.5075433
650.0,0.6397517,0.42167354
540.0,0.3692336,0.53689325
793.0,1.0811965,4.4747005
575.0,0.53339314,4.3551183
204.0,1.6385694,1.9912505
565.0,0.5548613,2.5807571
506.0,0.20903039,0.1052469
169.0,0.7918899,0.4950955
313.0,0.6039156,0.5284822
780.0,0.13292694,0.15362132
905.0,0.32392287,0.9647794
301.0,1.8034856,1.8308005
160.0,0.9872128,3.523776
627.0,0.21108115,0.21895254
807.0,0.17092836,0.1285199
583.0,0.109519005,0.25389647
310.0,1.5782204,1.6217
757.0,0.615983,0.7247548
656.0,0.265319,1.1298862
145.0,0.16125166,2.4591632
411.0,2.455297,2.21003
435.0,0.17381012,0.1482904
21.0,0.21028042,2.6639404
546.0,1.9010067,3.819426
651.0,2.0053859,3.7853074
783.0,0.04179716,0.026012897
726.0,0.12389612,2.262191
244.0,0.2483207,0.24314165
748.0,0.0797447,0.2767247
323.0,1.2592516,1.5801637
935.0,0.29522133,0.7818332
765.0,1.7880685,4.5876684
625.0,0.47726655,0.2976303
138.0,0.53015566,2.4167712
426.0,0.421762,1.167969
65.0,2.0941212,2.4383757
881.0,0.41647768,0.22243023
916.0,0.5160854,0.58113027
80.0,0.35548425,0.44178593
517.0,0.38916814,0.25441217
252.0,2.7896466,0.92056215
485.0,0.51933646,1.892518
403.0,0.19617033,2.1386006
850.0,0.56850004,2.959497
742.0,1.1202934,1.1644125
676.0,0.28115547,0.19257104
720.0,0.73093486,0.41709673
14.0,0.41191316,0.3298465
888.0,2.7882586,4.63076
165.0,0.11703169,0.6127486
786.0,1.0780895,3.5378437
983.0,0.6410582,0.4742447
791.0,0.06292617,2.3539438
940.0,1.151577,6.3638797
969.0,1.5413213,3.4166918
657.0,0.25060618,1.7657819
423.0,0.55220175,0.91017604
238.0,1.2355413,1.9653945
605.0,1.2554309,2.5383525
863.0,0.18649554,0.5319729
884.0,2.608643,6.709639
571.0,1.0658278,4.49277
980.0,0.54794693,1.0441327
613.0,0.13918734,0.61401904
184.0,0.61346364,0.5121615
157.0,1.4952407,2.466739
185.0,1.5574973,1.2847528
503.0,0.14020753,0.4255402
590.0,0.1250292,0.23704016
815.0,0.21703851,0.09832013
865.0,0.6738653,3.5622025
630.0,3.0029502,4.1366568
251.0,0.65396905,1.3800182
959.0,1.3714583,1.9190629
327.0,0.8287474,3.6287084
81.0,0.3557626,0.35714006
814.0,2.0802436,2.505625
679.0,3.1313157,4.9662657
119.0,1.0676141,3.0777597
973.0,0.53145635,0.7794924
339.0,0.37435257,0.28054988
309.0,0.048779964,0.09539878
