song_id,kl_mixed,kl_sep
478.0,0.68913794,1.95316
539.0,0.20076287,0.27413702
299.0,6.0784492,4.783148
579.0,4.405999,6.9545445
403.0,0.45921183,0.36707747
338.0,0.2247312,0.0520674
376.0,0.30303693,0.57324505
402.0,0.52785826,0.79488456
530.0,1.0684981,3.350411
646.0,1.1957898,0.6304858
351.0,1.397521,4.0929885
938.0,0.20206463,0.2008636
929.0,1.0664141,2.0482264
741.0,1.0337934,0.4324112
89.0,0.3207358,0.27197695
871.0,0.28650022,0.20202589
99.0,0.30373812,0.517895
558.0,0.94614816,1.6406446
185.0,2.8203278,1.262331
999.0,0.21314907,0.17389822
448.0,0.09845948,0.23132026
862.0,0.92336893,0.6844773
428.0,0.19359374,1.2479942
472.0,1.8572774,0.19045639
144.0,0.66452646,0.8779377
612.0,0.9622451,0.98025584
966.0,0.97320914,0.1854577
188.0,2.102295,1.7198095
263.0,1.6391907,0.7054695
361.0,0.33903086,0.41883433
673.0,6.020647,2.5231814
806.0,0.42949903,0.39313865
801.0,1.0611179,1.3740976
774.0,0.40096235,1.1717427
668.0,0.086759925,0.19831693
653.0,1.082582,1.1273508
364.0,1.1437898,4.6457467
601.0,0.30913532,0.32987452
117.0,0.5094856,0.24298811
969.0,4.142843,4.4753475
686.0,0.62100434,0.35641372
927.0,0.94472826,1.4840555
228.0,0.30272627,0.22716248
926.0,1.1202207,1.0132527
127.0,0.5490217,0.19699883
799.0,0.6993878,0.76625156
767.0,3.5224724,0.93202233
217.0,0.6414583,1.177305
6.0,2.8950505,1.2698913
284.0,1.8864796,1.3967068
172.0,0.1051476,0.14135313
770.0,0.054460645,0.07853246
431.0,0.87026834,0.6258805
18.0,1.4712977,0.89224005
204.0,0.47612703,0.49093878
19.0,0.058533788,0.22437537
726.0,0.14133954,0.19503903
202.0,0.75146556,0.48204255
780.0,0.36945105,0.64508104
525.0,1.6126275,1.3508961
907.0,0.40201044,0.90127873
438.0,0.42695737,0.4192456
170.0,1.2157366,0.7620145
592.0,0.897799,1.3414364
413.0,1.8390234,0.8539429
454.0,0.39527524,0.24559236
617.0,0.85985565,0.7065749
854.0,0.30258036,0.29024363
152.0,0.37551093,0.074139595
157.0,0.5741581,0.80343485
216.0,0.07581985,0.35186124
657.0,0.1761651,0.15904593
171.0,0.1480571,0.32137477
257.0,1.7558227,7.7059793
300.0,1.5599713,1.6480639
599.0,3.1924953,1.068759
395.0,0.26495922,0.15416682
325.0,0.84436727,0.75847113
74.0,0.6437168,0.10263705
489.0,0.65709996,0.43460822
213.0,0.64366746,0.5191729
622.0,0.22454238,0.10952997
471.0,1.4341638,1.636725
196.0,0.5376675,0.28975964
219.0,0.36712718,0.086244464
442.0,0.14362252,0.062055826
834.0,1.2125921,1.2862802
339.0,0.2607025,0.22227359
435.0,0.30572557,1.1393702
175.0,0.22859156,0.7224865
26.0,0.7806184,0.29184735
511.0,0.96481276,0.48640454
446.0,0.65744877,1.9684398
60.0,1.4537761,0.5005919
136.0,0.33958602,0.4031142
333.0,0.21103382,0.5940983
501.0,0.4476683,0.94269454
541.0,1.0848422,2.2562077
621.0,0.33325744,0.29021573
123.0,3.4719248,3.7286744
909.0,0.32765484,0.20703197
169.0,1.297529,0.14850783
717.0,1.3986447,0.744311
689.0,3.8837914,1.653264
4.0,0.97437716,1.795114
829.0,0.624987,0.43584502
940.0,0.32485425,0.35542893
903.0,0.41982675,0.26182652
710.0,1.0081491,0.46479154
516.0,0.834221,0.6543946
65.0,0.82614017,1.1893649
544.0,1.129252,2.0079217
161.0,0.6154802,0.39260745
574.0,0.10615122,0.2090137
925.0,0.46671474,0.37522697
90.0,2.6334147,2.3849468
670.0,1.1148582,0.31327486
231.0,0.09476912,0.21660018
295.0,0.42653298,0.2866478
705.0,1.334336,1.382921
879.0,0.2458111,0.4141822
179.0,3.3998928,2.0211523
147.0,0.39478934,0.47459674
561.0,0.8502548,0.79496884
16.0,2.1758654,3.1136556
187.0,0.24439418,1.4472876
765.0,0.69483113,0.13738656
113.0,0.044452667,0.04162824
28.0,2.6077232,1.8156948
625.0,0.29495633,0.580989
984.0,0.644402,1.369668
249.0,0.29258025,0.23898435
222.0,3.31469,2.3460422
919.0,0.61396754,1.1722174
353.0,0.6408682,0.7418997
692.0,0.3119732,0.18432486
803.0,0.19890058,0.17723703
39.0,1.496757,0.486341
993.0,0.5717921,0.21432447
573.0,0.46037602,0.20478725
758.0,3.0137587,2.0341332
141.0,0.75879025,0.49793482
684.0,4.692246,5.056499
885.0,0.21051788,1.7146444
486.0,0.5545778,0.5352869
168.0,0.8207214,0.73334897
33.0,0.5502825,0.43711388
115.0,0.23605132,0.20389533
647.0,0.2525326,0.041375756
63.0,1.7314112,1.3814912
75.0,1.7521851,0.5886606
327.0,0.10915959,0.19447625
532.0,1.2343965,0.61945915
978.0,1.0416558,0.74702644
