song_id,kl_mixed,kl_sep
532.0,0.6180557,0.60912526
312.0,0.08528292,1.1255755
925.0,0.53105617,0.2903613
332.0,0.2600813,0.21086574
643.0,0.08837175,0.2665367
159.0,1.6278849,1.2763274
479.0,5.0714984,2.3987556
922.0,2.5911584,3.2701964
44.0,2.4089825,2.3735173
135.0,2.6687684,2.9572806
284.0,0.18997872,0.24751389
746.0,1.018044,1.3625844
558.0,1.0949275,1.3456149
611.0,0.52288723,1.0835197
889.0,3.7375221,2.772605
900.0,0.18027306,0.24329972
597.0,0.4429754,0.38766432
794.0,0.48055065,0.24436331
228.0,5.3748865,5.651897
69.0,0.26438034,0.56774783
73.0,1.5834572,2.0381725
661.0,0.39801836,0.5043657
825.0,1.8892515,1.5722849
928.0,4.709739,3.7698593
38.0,7.436228,6.7764134
760.0,4.461956,5.522243
703.0,0.9467306,0.782351
824.0,4.156219,6.0195727
896.0,0.5035528,0.5215287
152.0,0.133057,0.12482953
646.0,2.230198,1.7441494
229.0,0.09012222,0.02701068
391.0,1.2278764,1.9991543
767.0,0.886479,0.37750292
388.0,1.3427753,1.8318202
738.0,0.8064077,0.47744727
298.0,0.16457558,0.15058708
489.0,3.53543,2.8759437
622.0,6.123535,4.3238425
973.0,0.76517844,0.7673271
370.0,2.1407099,1.7550395
314.0,0.80156875,0.46904874
117.0,2.4658713,2.5594242
525.0,5.391927,8.263313
386.0,1.8291621,1.2627864
232.0,6.350467,6.738094
91.0,0.80938697,1.3750749
548.0,2.4010186,2.2611732
302.0,0.20710969,0.49110365
733.0,0.78053,0.537189
351.0,0.44518018,0.5284462
494.0,1.6034203,1.1551421
481.0,1.238816,1.361474
832.0,0.37779856,0.29426312
980.0,1.9035385,1.0315139
52.0,0.27581155,0.3842597
252.0,8.716417,11.3598175
879.0,1.388979,1.4619646
575.0,0.8930669,1.24996
383.0,3.9381146,2.7040012
51.0,0.7862619,0.32026803
590.0,8.928954,9.195838
784.0,0.38539445,0.33672166
318.0,0.65614283,0.5955616
602.0,1.6103158,1.3693957
659.0,0.49602413,0.38792682
660.0,7.0349274,6.034063
708.0,0.3572775,0.74999213
198.0,3.7246323,3.9538445
546.0,0.939888,0.68297386
978.0,1.1311281,0.2889973
67.0,1.1863756,1.5726442
249.0,0.5391011,0.45786023
484.0,2.2181919,1.9798734
600.0,1.0631876,1.3823798
665.0,0.47452307,0.15772486
526.0,4.190555,5.5461974
427.0,0.55468535,0.33657384
777.0,2.1245904,2.0083208
630.0,1.4124575,1.0295
398.0,3.1424894,2.775972
315.0,0.3126738,0.50521576
517.0,0.23889089,0.555941
705.0,2.5275269,4.689084
153.0,1.4262199,1.7722745
749.0,5.4670625,4.663467
582.0,0.18649936,0.2579677
565.0,1.4067831,1.2678187
740.0,5.260391,5.5471992
672.0,1.0012617,1.0222883
579.0,4.054298,3.0881734
757.0,2.6060262,2.512014
454.0,0.38705015,0.37510502
780.0,2.1161788,3.7280912
203.0,2.8828418,3.1560764
783.0,0.057742596,0.032761097
523.0,6.9716277,4.063978
147.0,3.0959845,2.5182512
373.0,1.5753441,2.4785433
212.0,0.02612698,0.07034159
635.0,2.572063,3.14884
739.0,0.17186785,0.10180628
903.0,0.32890475,0.24708092
571.0,1.9287729,1.6526928
537.0,0.7473664,0.7488197
754.0,1.8352253,2.9218636
419.0,15.535662,14.524832
407.0,1.1464522,2.1660223
60.0,4.6657577,3.7580295
638.0,1.2468584,1.6222012
136.0,1.4402821,1.374486
236.0,0.75695693,0.7237531
486.0,0.39562392,0.40432668
656.0,4.5386267,4.890257
544.0,0.617991,0.6601901
985.0,0.22635007,0.40078878
401.0,12.5524235,11.729093
65.0,2.0819583,2.1578693
707.0,8.742836,1.9307411
823.0,0.28637314,0.6356578
88.0,0.049915195,0.13278651
323.0,0.37691975,0.45516253
356.0,5.159867,5.2665696
775.0,5.453949,6.575904
704.0,0.19068122,0.19723523
293.0,0.0787853,0.29371107
438.0,3.3679805,3.8624659
188.0,0.6080432,1.4528689
456.0,0.64217186,0.3466742
179.0,3.7603836,2.8476427
970.0,1.291568,1.5803225
230.0,6.8415203,5.4881635
348.0,0.52426314,0.5009866
487.0,0.59185624,0.6622734
772.0,1.0585244,1.1764128
349.0,4.1037774,6.3011456
267.0,4.518012,6.355211
14.0,0.88757634,0.60180473
376.0,0.56012106,0.54980505
297.0,1.8649273,1.8233826
507.0,0.5559132,0.6168947
921.0,4.1806855,3.4628315
686.0,2.1168647,0.4065721
393.0,0.2583114,0.24584937
469.0,0.28485703,0.92028594
405.0,2.9732141,2.3431027
80.0,4.0915794,3.6744776
418.0,3.7092533,4.738679
360.0,0.8938885,1.6040514
15.0,0.5947176,0.23100424
305.0,0.6994498,0.87294793
907.0,0.0802238,0.063488364
967.0,2.0505252,2.540312
68.0,1.414706,0.81795216
