song_id,kl_mixed,kl_sep
58.0,0.9903333,1.7330272
342.0,1.1668234,0.7713859
331.0,0.7017093,0.7157495
394.0,0.17211592,0.039567947
389.0,0.23317444,0.54922056
142.0,0.39675212,0.062463403
33.0,0.24994326,0.55035734
152.0,0.47007167,0.21338701
39.0,0.8899863,1.298172
518.0,0.110268,0.11431229
452.0,0.34399235,0.205307
560.0,1.219017,1.9182916
161.0,0.48192692,0.39103746
870.0,0.34302032,0.5877156
211.0,0.42552578,0.54031515
42.0,0.2925594,0.29919398
638.0,0.67831707,0.6157261
937.0,0.8135693,1.2596171
624.0,1.137269,1.306448
924.0,1.0594795,0.2666669
789.0,1.6128802,1.6946859
646.0,2.3344836,1.223135
411.0,2.6519692,2.9253197
577.0,0.19392848,0.8066249
81.0,0.1132406,0.51223063
654.0,3.7219543,1.9627383
298.0,0.18235993,0.18858504
420.0,1.0864613,0.5782118
880.0,0.537606,0.6858692
784.0,0.32267344,0.4563501
710.0,0.6672592,1.0889728
969.0,3.0521784,6.8384023
313.0,0.35889995,0.33126116
263.0,0.57992375,0.7376207
739.0,0.10447693,0.104136944
109.0,1.790863,0.9144081
681.0,0.22831297,0.16125941
50.0,0.76540494,0.6192465
801.0,0.59971607,1.2120628
479.0,0.29750776,0.9117198
871.0,0.07391524,0.039790392
779.0,1.80561,1.5772984
75.0,2.0659268,2.3979537
943.0,1.8942215,0.5282663
446.0,0.8352239,2.3023689
775.0,0.18820953,2.2882369
643.0,0.49615467,0.02481699
676.0,0.24906373,0.98988485
160.0,0.8804066,0.8755264
49.0,0.37851095,0.1499443
32.0,0.90980434,1.1559441
815.0,0.28738403,0.7371855
482.0,0.13654387,1.641635
747.0,0.669418,0.19391918
828.0,0.52598965,0.39624786
672.0,0.44462562,0.2512051
506.0,0.29804778,0.6411259
615.0,0.62330556,0.0983634
855.0,0.9439708,1.4717555
555.0,0.5780419,0.5260582
221.0,0.2615676,0.23758006
741.0,0.36512268,0.56776357
19.0,0.3044939,0.07665706
571.0,0.6303804,0.4557134
639.0,1.3610923,1.2498727
366.0,0.42301357,1.8992729
827.0,3.6182241,1.4579461
520.0,3.81839,5.0208206
968.0,0.81701016,2.569681
758.0,4.280984,2.2445571
965.0,1.1572621,1.035675
71.0,0.51272035,0.3845049
413.0,0.72999454,0.8713064
20.0,1.1226602,0.55294037
700.0,0.09932244,0.14763796
572.0,0.52597547,0.6272433
239.0,0.19280183,0.25490963
810.0,0.8835645,0.52208424
626.0,1.1570039,1.1818097
673.0,2.752323,5.3561187
343.0,0.9322399,0.8103838
894.0,0.29598784,0.66935754
105.0,0.9881369,2.159928
579.0,1.5997229,3.4898052
349.0,0.52659,1.0184174
99.0,1.3379803,0.32487845
435.0,0.104638696,0.46378744
57.0,0.6524322,1.8368793
317.0,2.8811464,2.4000607
730.0,1.2992785,0.3036878
60.0,0.15971065,0.75833154
703.0,0.028421402,0.33421636
6.0,0.9219656,1.4539886
904.0,0.39253402,0.19838405
885.0,0.03468275,0.7800567
189.0,0.87383497,0.3677963
203.0,0.06504643,0.10544145
550.0,0.33527374,0.98408437
48.0,0.46720695,0.8334744
376.0,1.5258796,0.42342353
487.0,0.51554704,0.15972257
865.0,0.9387343,1.309329
299.0,3.5727792,5.903087
421.0,0.48070812,0.43252277
682.0,0.35380793,0.22823608
883.0,0.81501865,1.0139084
996.0,1.470012,1.3357718
585.0,0.47432315,0.19864225
561.0,1.6552126,0.8534303
9.0,2.9230876,3.3425775
231.0,0.7485354,0.3741064
540.0,0.63709235,1.3771367
417.0,0.59638834,0.793484
454.0,0.56224704,0.47997236
179.0,3.2369156,2.5879881
396.0,0.32822132,0.30755556
997.0,0.3524542,0.40814686
225.0,0.15941381,0.077871084
684.0,2.4179685,4.292856
470.0,1.0694053,0.8477917
614.0,0.36500812,1.0420187
906.0,0.39896667,1.8739533
578.0,0.69058895,1.6105037
103.0,0.9861984,0.72978354
765.0,1.7665563,0.6807134
647.0,0.37246704,0.038301587
391.0,0.9417198,0.4788971
429.0,0.09886193,0.58688974
803.0,0.24518847,0.16009808
612.0,0.5902958,2.2828863
69.0,1.1316857,0.46659303
106.0,0.042421103,0.16354632
966.0,0.19018006,0.5001664
140.0,0.11217642,1.2490559
953.0,0.36729407,0.5862508
525.0,0.46078885,1.360208
592.0,0.14964902,0.5309377
277.0,1.181695,4.7101808
90.0,1.7110512,1.6592646
674.0,2.3448699,5.189152
283.0,0.5603261,0.42913508
780.0,0.18028617,0.3912084
167.0,0.54191947,1.204701
862.0,0.9523592,1.7689521
171.0,0.43097138,0.42439795
636.0,1.5100412,0.76775026
793.0,0.34622324,0.033697844
353.0,0.06977284,1.4740105
186.0,2.9467134,1.4300559
350.0,0.6018194,1.3287652
889.0,0.41054487,0.30109787
566.0,0.76186585,0.3325503
468.0,1.9511538,0.5670675
426.0,0.27648818,0.5207789
