song_id,kl_mixed,kl_sep
383.0,0.34598672,1.6202242
200.0,0.8270614,0.5914252
597.0,0.7647362,0.5469136
209.0,0.4273765,0.20433915
909.0,0.6680012,0.25956285
688.0,1.33022,2.3130498
141.0,1.5261619,1.533824
544.0,1.7672896,3.9654598
816.0,0.40831947,2.736401
445.0,3.976851,3.7421079
550.0,1.1078699,3.4270692
514.0,0.292544,0.16048658
103.0,0.8426386,1.1015048
648.0,0.5106716,0.14520574
446.0,0.63666105,2.3212376
905.0,2.7899933,3.0937672
573.0,0.14957845,0.25152278
424.0,0.74002385,1.1272867
32.0,3.9031386,2.9743133
412.0,1.479461,1.5791535
862.0,0.41488504,0.55379224
643.0,0.29584873,0.10632563
137.0,0.8793856,0.5999043
985.0,0.17814517,0.05158007
67.0,0.5170152,0.5514077
563.0,0.31840348,0.19564438
625.0,0.73995817,0.4792521
881.0,0.20741129,1.3286123
468.0,0.3228966,0.32480395
295.0,0.23407793,0.37109876
441.0,1.0166686,1.5571406
86.0,0.49573302,0.1252321
786.0,1.580698,2.4729352
88.0,0.3318436,0.61874104
391.0,1.0163553,0.50907004
184.0,1.3817112,0.596148
299.0,8.716506,8.742875
364.0,2.2210665,6.971658
356.0,1.0907676,2.3738246
895.0,0.9431374,0.8116853
517.0,0.5852151,4.7745857
305.0,0.81242657,0.67893815
799.0,1.5872302,1.041579
448.0,0.1530981,0.18101251
683.0,2.1132,3.213418
21.0,0.110664845,0.1064409
808.0,0.5226288,8.794554
939.0,0.98093605,0.42220497
700.0,0.1137166,0.8495438
176.0,0.13448429,0.2507012
105.0,0.9850583,2.892225
674.0,5.3568707,8.295218
232.0,0.31250036,0.7944267
17.0,0.51942134,0.24133515
570.0,0.5712545,1.027309
638.0,0.24463654,0.23520684
423.0,1.0182369,0.60386133
197.0,1.6605382,3.7009296
287.0,0.34921312,0.6738367
215.0,3.6272259,3.804103
236.0,0.3872447,4.165882
734.0,4.1492934,6.0641465
864.0,0.5506222,4.3148217
748.0,0.17377055,2.832377
113.0,0.15771282,0.179479
237.0,0.79201233,3.7774568
778.0,0.62430584,0.79599667
612.0,1.0282884,6.2476034
504.0,0.33143568,0.2301352
575.0,0.046353698,0.019566774
220.0,0.48322654,0.28551328
522.0,0.2839024,1.4187226
171.0,0.11294937,0.16750932
654.0,1.3924124,1.9186759
399.0,0.40905,1.832634
611.0,0.6830189,0.76950955
576.0,0.10385847,0.2663064
440.0,0.39010262,6.4036493
298.0,0.52896,0.09333944
858.0,1.9137397,0.8110781
672.0,0.35678577,0.6990843
854.0,0.16410041,0.3153323
521.0,1.0969346,3.677247
151.0,0.65170527,3.395524
552.0,0.37439013,1.1212645
973.0,1.5552609,2.335451
707.0,1.645525,7.5335865
229.0,1.9500809,5.4401536
767.0,3.9726524,3.9838629
436.0,0.20812976,7.0866003
957.0,2.4488997,4.146836
614.0,0.54231,1.871067
372.0,4.309037,6.020518
485.0,0.14223695,0.2365619
828.0,0.05828142,0.7069248
35.0,3.2530227,2.7517729
729.0,0.6643245,5.617673
109.0,0.32431793,0.2984084
999.0,0.07973838,0.2421782
962.0,12.85544,7.917431
827.0,3.0216947,1.0612242
303.0,0.6730015,0.6312659
903.0,0.9541924,0.869334
927.0,1.2655749,1.8676527
794.0,0.153723,0.16984558
534.0,1.6746144,9.294872
971.0,0.60004795,0.6476848
512.0,0.47311318,1.131053
984.0,0.31812024,0.4746561
823.0,0.41561782,0.5453936
684.0,5.707191,4.246635
908.0,1.143439,1.082263
265.0,0.95387363,0.5918753
358.0,1.1197186,2.6102457
191.0,2.0801435,2.0015235
814.0,0.27111483,0.31319213
269.0,1.1064832,0.39752316
539.0,0.073646545,0.84242415
981.0,1.3900776,0.71102715
30.0,1.4170213,0.82919455
275.0,0.03050685,3.2664113
284.0,1.7196329,4.5693245
715.0,0.9864578,3.3603516
888.0,1.4223304,0.5654148
343.0,2.4870338,1.7550447
177.0,1.029247,1.2061505
970.0,0.5929103,1.0481915
685.0,2.0708761,0.87820435
600.0,0.8633785,2.319772
410.0,1.893585,2.2700803
93.0,0.260437,0.6819773
518.0,0.050550938,0.5785053
244.0,0.31962276,7.2941484
834.0,0.94775605,1.1763937
662.0,0.6998472,0.39681304
40.0,1.5241959,2.317657
757.0,2.1188838,1.603097
656.0,0.4660077,3.036005
882.0,2.0844395,0.8471911
943.0,1.7263484,0.7864771
107.0,0.3818798,0.11207962
31.0,0.7055621,1.2599316
456.0,1.4814317,0.9944569
692.0,0.42546177,1.384341
174.0,3.4256134,1.252214
394.0,0.22845912,0.08178449
157.0,0.81448936,1.4518836
825.0,2.4411933,1.9144621
211.0,1.191,1.0508747
175.0,0.15072036,4.387004
540.0,2.3254368,4.531616
450.0,0.28181267,0.08698213
217.0,1.3076317,0.43273008
342.0,0.34051895,0.22653484
