song_id,kl_mixed,kl_sep
647.0,0.05059707,0.019791245
919.0,0.92767215,1.2689247
55.0,0.9672384,1.010273
627.0,0.34143686,0.3658998
499.0,2.5159416,2.066383
726.0,0.15355253,0.25310016
145.0,0.19220138,0.7264867
813.0,1.2559383,0.7779248
260.0,1.0599041,1.7716279
383.0,0.24301636,0.36160493
572.0,0.23535788,0.19937897
314.0,0.17423546,0.16079569
941.0,1.8879147,0.9488294
598.0,0.7448298,1.1042063
861.0,0.15126038,0.32576764
585.0,0.18473387,0.2685349
514.0,0.99957037,0.71207595
933.0,0.44524205,0.70093775
282.0,0.5740855,0.5817969
73.0,0.7689364,0.37314522
631.0,0.4886937,0.28585458
719.0,0.38013625,0.8039458
913.0,1.409131,0.6639364
808.0,0.79937553,3.2933917
739.0,0.09222293,0.07722807
319.0,0.32357335,0.40368402
512.0,0.555269,0.21293342
431.0,0.8602214,1.2952967
765.0,0.9375696,0.31933844
675.0,1.3111644,4.2850475
740.0,0.16690671,0.879578
573.0,0.206622,0.34562147
142.0,0.1753267,0.30732918
482.0,0.4741317,0.3640492
181.0,0.45668614,0.8399824
806.0,0.5447937,0.4700601
230.0,1.353045,1.0845566
349.0,1.160449,0.43473387
420.0,0.50085735,0.47711945
491.0,0.28856814,0.3446046
460.0,0.16275942,0.43692017
65.0,1.6712453,0.94977486
924.0,0.22134364,0.39949608
332.0,0.30927718,0.743413
997.0,0.2476362,0.3116566
202.0,1.0446477,2.2853363
167.0,0.6889404,1.0413709
957.0,0.94649434,0.9683552
4.0,0.80251503,2.8560324
564.0,2.371617,2.2816455
331.0,0.47939837,0.8468888
458.0,0.19994998,0.2551099
686.0,0.3120103,0.3835938
820.0,0.3097086,0.33958197
242.0,0.87182736,0.37994635
597.0,0.6390922,0.59257805
376.0,0.79340506,0.3542484
152.0,0.21468902,0.13942778
550.0,0.8892801,1.9654672
584.0,0.19967973,0.088985085
894.0,0.53512776,0.6436738
43.0,1.2124009,1.292366
386.0,0.25224996,0.22050011
896.0,0.3552146,0.23415256
100.0,1.419744,2.1134589
54.0,1.4612532,1.2687607
825.0,2.1654356,1.2713566
526.0,0.18009555,1.714066
666.0,0.30060256,0.36523283
354.0,0.12301779,0.21914029
381.0,1.5131645,2.1284778
917.0,0.48887277,1.1908596
776.0,0.4178977,1.2158906
1000.0,0.40307188,0.42107224
493.0,0.16151309,0.64303493
682.0,0.17155504,0.49335575
433.0,0.22618592,0.19663274
304.0,0.942708,0.9079666
780.0,0.17098165,1.8540485
568.0,2.352497,1.7667294
375.0,0.3380339,0.5398078
479.0,0.97747505,0.2960571
560.0,0.8415613,0.6104412
224.0,0.4439069,0.4068117
888.0,1.0843811,1.1187036
916.0,1.4121463,2.199839
503.0,0.41770232,0.27009177
613.0,0.15347266,0.16402364
595.0,0.07871461,1.2931955
409.0,1.3636563,1.4927816
74.0,0.77203715,1.0273192
842.0,1.2343335,0.9167001
398.0,0.15597272,2.186178
92.0,0.3845768,0.73635197
909.0,0.22214615,0.13868403
651.0,1.1911726,0.64210296
5.0,3.0949183,6.8561406
51.0,0.36483407,0.2693225
868.0,0.20786309,0.40941203
417.0,0.33115792,0.8257134
308.0,0.97534704,1.0288739
876.0,0.25706625,0.12977183
617.0,1.1757987,1.4375331
922.0,0.19127703,0.34179616
996.0,1.1767247,1.4980612
232.0,0.22642386,0.2921934
34.0,1.0192752,1.1291742
900.0,0.17524517,0.27862358
599.0,0.5302237,0.73523617
107.0,0.042508125,0.1986835
38.0,0.98814595,1.0700073
348.0,0.54846716,0.81190157
882.0,0.6092863,0.4147141
964.0,0.8246478,1.0048616
106.0,0.091950774,0.07781994
293.0,0.17207062,0.3919983
79.0,1.6228971,1.0848091
530.0,0.7844136,1.7025375
594.0,0.1471808,1.7300942
179.0,1.8715897,2.2985575
317.0,2.636619,3.4070444
440.0,0.8622445,1.9743085
523.0,0.7595916,1.4278779
423.0,0.6301491,0.41169775
672.0,0.24681008,0.17753291
931.0,0.33989835,0.35064244
536.0,0.41332674,0.646909
415.0,0.010602355,0.03132081
333.0,0.35720277,0.0989635
114.0,0.6948123,0.24331093
466.0,1.5651393,0.60739493
575.0,0.5024326,0.4870168
234.0,0.16477334,0.5374627
480.0,0.6736746,0.47455394
798.0,0.3030088,0.43373823
792.0,0.6669831,1.0063376
833.0,0.62292004,0.4860878
592.0,0.37155497,1.2656593
521.0,0.67477965,1.189065
897.0,0.66271687,0.93682146
198.0,0.81500924,0.74357414
699.0,0.22086489,0.3414123
504.0,0.7134479,0.42791688
61.0,0.87909174,4.943713
364.0,1.566783,4.0048413
158.0,1.3739367,0.76425314
939.0,0.019092321,0.04940188
98.0,0.18524861,0.6741679
885.0,0.08356786,1.236299
316.0,1.8703082,2.5180993
361.0,0.4531803,0.26532674
306.0,0.9023881,1.4157887
326.0,0.08445692,0.08187127
698.0,2.9074535,2.8143625
